id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason
648,정부/국회,정부_국회,공정거래위원회,"쿠팡, 공정위 현장조사 거부...조사 사실 사전 통지받지 못해",쿠팡 공정위 현장조사 거부 조사 사실 사전 통지받지 못해,중앙뉴스,중앙뉴스,"Tue, 25 Aug 2026 13:26:56 GMT","쿠팡, 공정위 현장조사 거부...조사 사실 사전 통지받지 못해 중앙뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTFBqV3pOWlR3ZGlQZm5xOFgyelpqelF2UU5OYk5RWmhVbExEZ1VHTnJodU1uSWItQ0dwTjB0SEJ4ZEdkbVE1S0xBOWVMYnRzTUNfMUlfblZaZWhPT0xfQTNzcmQ4VGp1YmVyLUt30gFvQVVfeXFMTVllN1NGekNFbzRZQk5oUDFEUGVVVU4wY0ItVWY4a3NBbzgwUk9jbmEzQmVuVUpIMGZEenJPdkl1czdlQWJiTlZRNFhjb2pMVkVzdVpKbDlSbHRCclNKOHpNWkJXNUZOdEJGTG9sRkJz?oc=5,google_rss_공정거래위원회 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
639,정부/국회,정부_국회,공정거래위원회,"‘납품업체 갑질’ 현장조사 거부한 쿠팡…공정위, 사상 초유의 철수",납품업체 갑질 현장조사 거부한 쿠팡 공정위 사상 초유의 철수,한겨레,한겨레,"Tue, 25 Aug 2026 13:07:00 GMT","‘납품업체 갑질’ 현장조사 거부한 쿠팡…공정위, 사상 초유의 철수 한겨레",https://news.google.com/rss/articles/CBMickFVX3lxTE93Wm9IZW91R04xM3lnTVBIQ0lQMXNNc1M1eUNWLXFJS2lYMmgwdGhPcnBfUVZrSFJjTV9hQU1EQlQtNGRTWGdwZHpDOHZ2RFgyVHNRcENta0M3dVdYcHhMOHNLTDFoYy1XMHFQci00RTFYQQ?oc=5,google_rss_공정거래위원회 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
765,정부/국회,정부_국회,공정거래위원회,"쿠팡, 공정위 '4전4패' 현장조사 거부…대규모유통법 첫 무산 '파장' : 기업·산업",쿠팡 공정위 4전4패 현장조사 거부 대규모유통법 첫 무산 파장 기업 산업,재경일보,재경일보,"Tue, 25 Aug 2026 13:00:00 GMT","쿠팡, 공정위 '4전4패' 현장조사 거부…대규모유통법 첫 무산 '파장' : 기업·산업 재경일보",https://news.google.com/rss/articles/CBMiSkFVX3lxTE4wNlVWREZrdk54OWxlVy1oeTlkaFR5RjFLTFRwZHVVNXVNQm9tSmdEYm1HbmktSE03bDlmbXM2T0dISWFWZHFlX09n?oc=5,google_rss_공정거래위원회 규제 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
671,정부/국회,정부_국회,공정거래위원회,"“사전 통지 못 받아” 쿠팡 거부에…공정위, 첫 현장조사 철수",사전 통지 못 받아 쿠팡 거부에 공정위 첫 현장조사 철수,v.daum.net,v.daum.net,"Tue, 25 Aug 2026 12:13:07 GMT","“사전 통지 못 받아” 쿠팡 거부에…공정위, 첫 현장조사 철수 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBmUlhyMjRoQkNzT29keDNHZkJENXpPb0ZJX1N5VFJ3Z2dZZmNlSlA5SzJYdzJ6VnZwcVp4X2NzajZLTUZzd1hadWtCWDFQeHJrQlVfbw?oc=5,google_rss_공정거래위원회 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,self_filler_reference,,,
689,정부/국회,정부_국회,공정거래위원회,"""절차 어겼다"" 쿠팡, 공정위 조사 거부…사상 첫 현장 철수",절차 어겼다 쿠팡 공정위 조사 거부 사상 첫 현장 철수,v.daum.net,v.daum.net,"Tue, 25 Aug 2026 12:03:05 GMT","""절차 어겼다"" 쿠팡, 공정위 조사 거부…사상 첫 현장 철수 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBnejVTcE1XdkNVUHZJWGhPQnlzUU5Oa3JmVlRxaHJVaWNVVlByWTFQQk9EU1FuMVZzeHpuVkRLR3ZEZllkdlZGZFBGakhXaEk?oc=5,google_rss_공정거래위원회 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,self_filler_reference,,,
702,정부/국회,정부_국회,공정거래위원회,"""절차 어겼다"" 쿠팡, 공정위 조사 거부···사상 첫 현장 철수",절차 어겼다 쿠팡 공정위 조사 거부 사상 첫 현장 철수,뉴스웨이,뉴스웨이,"Tue, 25 Aug 2026 12:02:29 GMT","""절차 어겼다"" 쿠팡, 공정위 조사 거부···사상 첫 현장 철수 뉴스웨이",https://news.google.com/rss/articles/CBMiakFVX3lxTE9RaDZfRG9tVHNKSVk3OVVoQ29JeGw5UlZ1MW5WeEVXbFdBaGg1bjZRNVFUdUFXRTJRZEplZkNJNENRZjRKRkRQVHgwajNFaHc3ZFlub0ViU2U3MThaVS1JRDJONHJxUlZqeVE?oc=5,"google_rss_""공정거래위원회"" when:2d",194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
807,정부/국회,정부_국회,공정거래위원회,쿠팡 vs 공정위 정면충돌…현장조사 결국 중단,쿠팡 vs 공정위 정면충돌 현장조사 결국 중단,데일리포스트,데일리포스트,"Tue, 25 Aug 2026 11:30:00 GMT",쿠팡 vs 공정위 정면충돌…현장조사 결국 중단 데일리포스트,https://news.google.com/rss/articles/CBMib0FVX3lxTFBUOU1nYm9nWUgyTTJCMXMwcUhzaThYMUxoUFV3ZXpYd1dGMXJneE9LcVNSSkVBTGVTVGhNZGpUNVZYTkdSNXNXYW9jdVBrNVdJOG5IZXJoSDBUd2pMTGc4QVNDQzBHWk01TDM0aHVCRdIBc0FVX3lxTE5ZZnNZMk01eGxUUUtNRWtlbnEtOGxCMWFyWWRreFhCSGJDanNoOUtwZW80MzhDT3BMTVdTcmdqcTBtd0dGODVBVG1laUQxdHppNlVWNThaQ0RsckdMZDRDNVV6UjJwNlpUcUFPNzFxSkJvd1k?oc=5,google_rss_공정거래위원회 조사 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
647,정부/국회,정부_국회,공정거래위원회,쿠팡 거부에 공정위 현장조사 무산‥초유의 '빈손 철수',쿠팡 거부에 공정위 현장조사 무산 초유의 빈손 철수,MBC 뉴스,MBC 뉴스,"Tue, 25 Aug 2026 11:17:50 GMT",쿠팡 거부에 공정위 현장조사 무산‥초유의 '빈손 철수' MBC 뉴스,https://news.google.com/rss/articles/CBMieEFVX3lxTE9CSXUySUxvMnlyMVgxWnNNRmVLcHkwWGpjNTJQdThQQWs0NXRsRklYYzI5UHZWd3VpWnRDVksyWnpkZmhHRks0ZC1BdGRfbUxMTWxaRzFnNU5yXzZSQ2ZGd19EZzI0RVZHb0FrdXJ1YVNSVV9sQTQxUNIBeEFVX3lxTE9CSXUySUxvMnlyMVgxWnNNRmVLcHkwWGpjNTJQdThQQWs0NXRsRklYYzI5UHZWd3VpWnRDVksyWnpkZmhHRks0ZC1BdGRfbUxMTWxaRzFnNU5yXzZSQ2ZGd19EZzI0RVZHb0FrdXJ1YVNSVV9sQTQxUA?oc=5,google_rss_공정거래위원회 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
808,정부/국회,정부_국회,공정거래위원회,쿠팡 거부로 공정위 현장조사 무산…“공정위 출범 이후 처음”,쿠팡 거부로 공정위 현장조사 무산 공정위 출범 이후 처음,세계일보,세계일보,"Tue, 25 Aug 2026 10:16:33 GMT",쿠팡 거부로 공정위 현장조사 무산…“공정위 출범 이후 처음” 세계일보,https://news.google.com/rss/articles/CBMiWEFVX3lxTE53RmNGYTBxZm5tdWtMQkRYTEpXMWpLdkV6cktkTVA4eUVLLTgtX3RHM1A5dkRfQ3dwSkVIbk8zdEx4NGpYTWlDTEhQMHduNG45d1VpOWZ2bnbSAVRBVV95cUxNMDg4bEpseC1md21ZQXNCbWJESFZoSEI3SWtELS1WbGVSMDlTRXdZd21IS1NYU19fZ2pHYWdMalk0Qnk2ck9hQmdXYl94UjFQVm9MLUI?oc=5,google_rss_공정거래위원회 조사 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_APPOINTMENT_GOVERNANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
822,정부/국회,정부_국회,공정거래위원회,쿠팡 반발에 공정위 현장조사 무산…법정다툼 수순,쿠팡 반발에 공정위 현장조사 무산 법정다툼 수순,네이트,네이트,"Tue, 25 Aug 2026 09:55:00 GMT",쿠팡 반발에 공정위 현장조사 무산…법정다툼 수순 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1EN1JfdHBPRDVYQ1NELUU2aVpBVFpvdF9RaHdxSmM3LURuSXN6OHlDU2gxVjdTVVdHSFBqTDJ4M3d5TDdrdEt5OFI0bkJ2Nm51UllN?oc=5,google_rss_공정거래위원회 조사 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
679,정부/국회,정부_국회,공정거래위원회,쿠팡에 막힌 공정위 현장조사…출범 후 첫 ‘조사 거부’,쿠팡에 막힌 공정위 현장조사 출범 후 첫 조사 거부,v.daum.net,v.daum.net,"Tue, 25 Aug 2026 09:37:00 GMT",쿠팡에 막힌 공정위 현장조사…출범 후 첫 ‘조사 거부’ v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5hbmpOc1VCSm9IOVZOdHhqbVYtMGRvbXR1R19ZQW9mdTBnN2oyQUcxUHFucDNhUGlCWTk2R1dwUW8wLWc3NlV5dWtYRQ?oc=5,google_rss_공정거래위원회 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_APPOINTMENT_GOVERNANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,self_filler_reference,,,
819,정부/국회,정부_국회,공정거래위원회,"공정위, 쿠팡 현장조사 나섰지만…'사전통지' 공방에 무산",공정위 쿠팡 현장조사 나섰지만 사전통지 공방에 무산,네이트,네이트,"Tue, 25 Aug 2026 09:34:00 GMT","공정위, 쿠팡 현장조사 나섰지만…'사전통지' 공방에 무산 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBZTGZmaEYyMTc3cXppamJ4MENiQ09vVnVvQ05Fc2JuN200d3lVMENsSkFUT1J2SFV4czVwQ1ZVYlBoRGhZUXh2dmtjdmtBcVpTNTZv?oc=5,google_rss_공정거래위원회 조사 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
657,정부/국회,정부_국회,공정거래위원회,"쿠팡, 공정위 현장조사 거부…공정위 출범 이후 기업 첫 사례",쿠팡 공정위 현장조사 거부 공정위 출범 이후 기업 첫 사례,채널A,채널A,"Tue, 25 Aug 2026 09:33:00 GMT","쿠팡, 공정위 현장조사 거부…공정위 출범 이후 기업 첫 사례 채널A",https://news.google.com/rss/articles/CBMiY0FVX3lxTE9PODlRZ25fVjJ2WldjU0h0M1BHY3ZEZkViUDRHc2VCa18tck5yV2hxdmFIUEExc3VXWU5aU05Fak5IS1EtWktQbXNlT09VbURqSzV2am1lakVJQUExX2dVQlAxTdIBY0FVX3lxTE9PODlRZ25fVjJ2WldjU0h0M1BHY3ZEZkViUDRHc2VCa18tck5yV2hxdmFIUEExc3VXWU5aU05Fak5IS1EtWktQbXNlT09VbURqSzV2am1lakVJQUExX2dVQlAxTQ?oc=5,google_rss_공정거래위원회 when:2d,194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_APPOINTMENT_GOVERNANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
714,정부/국회,정부_국회,공정거래위원회,"공정위, 쿠팡 현장조사 나섰지만… ‘사전통지’ 공방에 무산",공정위 쿠팡 현장조사 나섰지만 사전통지 공방에 무산,브릿지경제,브릿지경제,"Tue, 25 Aug 2026 09:33:00 GMT","공정위, 쿠팡 현장조사 나섰지만… ‘사전통지’ 공방에 무산 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBFS1RxY21leG80MDRMcldfMDgzNEtjbUVFaUxUbDV6NXhKVC00bElmR1RQd2wzSkx0MGFzd0owTzBrZEhVQmlCR3FnaDRpYkMwVHFWc1NINWRYUQ?oc=5,"google_rss_""공정거래위원회"" when:2d",194.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,194.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
