"date","section","rank","title","press","url","issue_group","issue_family","body_status","qa_overall","title_hash","url_hash","summary","selected","article_id","canonical_url","event_key","event_stage","article_form","todayness_score","todayness_reason","source_version","briefing_summary","final_source"
"2026-06-10","경쟁사_해외이슈","12","[슈퍼 IPO] 앤스로픽 대해부 ⑦매출·수익성 모두 오픈AI 앞질렀다","뉴스핌","https://www.newspim.com/news/view/20260609001148","앤트로픽, 오픈AI 대비 매출·수익성 우위","AI 기업 경쟁 및 투자","본문추출성공","주의","슈퍼 ipo 앤스로픽 대해부 매출 수익성 모두 오픈ai 앞질렀다","https://www.newspim.com/news/view/20260609001148","[슈퍼 IPO] 앤스로픽 대해부 ⑦매출·수익성 모두 오픈AI 앞질렀음. 상장 문 먼저 두드린 이유, 기준 선점 다섯 달 만에 오픈AI 연환산 매출 역전 기업 겨냥 전략 결과, 코딩 상당 기여 오픈AI와 매출 인식 기준 차이는 존재 2분기 영업손익 흑자 예상, 오픈AI 대조 이 기사는 6월 9일 오후 3시25분 '해외 주식 투자의 도우미' GAM(Global Asset Management)에 출고된 프리미엄 기사임.","True","12","https://www.newspim.com/news/view/20260609001148","global_incident:ai_security_policy:kakao:openai_security_access","action_started","analysis_with_direct_risk","47.0","published_today+today_date_action+exclusive_breaking","google_rss_v28_self_rescue_competitor_summary_scope","",""
"2026-06-10","경쟁사_해외이슈","13","LG·현대차·네이버까지…AI 보안 스타트업 '에임인텔리전스'에 전략 투자","이데일리","https://www.edaily.co.kr/News/Read?newsId=03345606645480408&mediaCodeNo=257","LG·현대차·네이버 AI 보안 스타트업 투자","AI 보안 스타트업 투자","본문추출성공","주의","lg 현대차 네이버까지 ai 보안 스타트업 에임인텔리전스 에 전략 투자","https://www.edaily.co.kr/News/Read?newsId=03345606645480408&mediaCodeNo=257","[이데일리 김세연 기자] 인공지능(AI) 보안 전문 기업 에임인텔리전스는 LG전자(066570), 현대차(005380)그룹 제로원벤처스, 네이버(NAVER(035420)) D2SF로부터 전략적 투자를 유치했다고 10일 밝혔다.이번 투자는 에임인텔리전스가 삼성벤처투자 주도의 시리즈 A 라운드를 마친지 한 달 만에 이뤄졌음.","True","13","https://www.edaily.co.kr/News/Read?newsId=03345606645480408&mediaCodeNo=257","v27:platform_enforcement:naver:privacy_data_violation","general","analysis_with_direct_risk","24.0","published_today","google_rss_v28_self_rescue_competitor_summary_scope","",""
"2026-06-10","산업동향","14","KT, AI·데이터 광고 플랫폼 볼보 EX90 마케팅에 적용","뉴스프리존","https://www.newsfreezone.co.kr/news/articleViewAmp.html?idxno=693821","국가 AI 인프라/AIDC/GPU 정책","AI 데이터센터 구축","본문추출성공","주의","kt ai 데이터 광고 플랫폼 볼보 ex90 마케팅에 적용","https://www.newsfreezone.co.kr/news/articleViewAmp.html?idxno=693821","KT, AI·데이터 광고 플랫폼 볼보 EX90 마케팅에 적용 검색량 2배 증가 등 효과 KT는 AI·데이터 기반 광고 플랫폼을 볼보자동차코리아의 전기 SUV '볼보 EX90' 출시 캠페인에 적용해 브랜드 검색량 증가 등의 결과를 얻었다고 10일 밝힘. 이번 캠페인은 광화문 KT스퀘어 미디어월과 KT 지니 TV의 광고상품 ‘프리미엄 G 패키지’를 연계한 통합 미디어 광고 방식으로 진행됐음.","True","14","https://www.newsfreezone.co.kr/news/articleViewAmp.html?idxno=693821","privacy_security:kt:data_leak","action_started","analysis_feature","30.0","published_today+today_date_action+analysis_without_direct_event","google_rss_v28_self_rescue_competitor_summary_scope","",""
"2026-06-12","자사_및_계열사_이슈","1","""알리페이에 고객정보 넘겨""…法, 카카오페이 과징금 60억 적법 판결","네이트","https://news.nate.com/view/20260611n29164","카카오페이 개인정보위 과징금 행정소송 1심 패소","self_legal_regulatory","본문추출성공","주의","알리페이에 고객정보 넘겨 카카오페이 과징금 60억 적법 판결","https://news.nate.com/view/20260611n29164","연합뉴스 서울행정법원 행정12부(강재원 부장판사)는 11일 카카오페이가 개인정보보호위원회를 상대로 낸 시정명령 등 처분 취소 청구 소송에서 원고 패소로 판결했음. 개인정보위는 지난해 1월 전체 이용자 약 4천만 명의 개인정보를 동의 없이 알리페이에 제공한 카카오페이에 시정명령과 함께 과징금 59억 6천여만 원을 부과했음.","True","1","https://news.nate.com/view/20260611n29164","v27:platform_enforcement:kakao:privacy_data_violation","litigation","official_action","31.0","published_yesterday+yesterday_date_action+exclusive_breaking","google_rss_v36_locked_categories_protected_candidates","",""
"2026-06-12","자사_및_계열사_이슈","2","카카오게임즈, 라인야후 3천억원 투자 유치...지분구조 개편","인벤","https://www.inven.co.kr/webzine/news?news=314725&site=destiny2","카카오게임즈 최대주주 변경 및 공동대표 체제","계열사_경영_투자","본문추출실패_대체없음_제목링크만","주의","카카오게임즈 라인야후 3천억원 투자 유치 지분구조 개편","https://www.inven.co.kr/webzine/news?news=314725&site=destiny2","","True","2","https://www.inven.co.kr/webzine/news?news=314725&site=destiny2","global_incident:leadership_service:kakao:service_reform_backlash","general","direct_risk","24.0","published_today","google_rss_v36_locked_categories_protected_candidates","",""
"2026-06-12","정부_국회","3","'클로드 코드' 돌풍에 오픈AI, 챗GPT 토큰 요금 '대폭 인하' 검토","내외뉴스통신","http://www.nbnnews.co.kr/news/articleView.html?idxno=1034636","오픈AI 챗GPT 요금 인하 검토 및 AI 경쟁 심화","AI 시장 경쟁","본문추출성공","주의","클로드 코드 돌풍에 오픈ai 챗gpt 토큰 요금 대폭 인하 검토","http://www.nbnnews.co.kr/news/articleView.html?idxno=1034636","오픈AI가 기업 고객 유치 시장에서 경쟁사인 앤트로픽을 견제하기 위해 사용량 측정 단위인 토큰 요금을 대폭 낮추는 방안을 검토 중임. 이번 가격 인하 조치는 소프트웨어 개발 분야에서 좋은 평가를 받으며 급성장 중인 앤트로픽의 코딩 도구 '클로드 코드'에 대응하기 위한 전략으로 풀이됨.","True","4","http://www.nbnnews.co.kr/news/articleView.html?idxno=1034636","global_incident:ai_security_policy:kakao:anthropic_glasswing_security","consultation","business_change","24.0","published_today","google_rss_v36_locked_categories_protected_candidates","",""
"2026-06-12","정부_국회","4","강준현 더불어민주당 의원 ""하반기 디지털자산기본법 입법 논의할 것 [토크노미 코리아 2026]","네이트","https://news.nate.com/view/20260611n13874?mid=n1101","디지털자산기본법 하반기 논의 재개","디지털자산 정책","본문추출성공","주의","강준현 더불어민주당 의원 하반기 디지털자산기본법 입법 논의할 것 토크노미 코리아 2026","https://news.nate.com/view/20260611n13874?mid=n1101","토크노미 코리아 2026이 파이낸셜뉴스와 디지털자산거래소 공동협의체 주최로 11일 서울 여의도 한국거래소 컨퍼런스홀에서 열렸음.","True","3","https://news.nate.com/view/20260611n13874?mid=n1101","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","consultation","direct_risk","14.0","published_yesterday","google_rss_v36_locked_categories_protected_candidates","",""
"2026-06-12","정부_국회","5","과기정통부, AI·6G 보안 국제표준 개발 착수","v.daum.net","https://v.daum.net/v/QFp4shhDNc?f=p","과기정통부 AI·6G 보안 국제표준 개발 착수","AI 보안 표준","본문추출성공","주의","과기정통부 ai 6g 보안 국제표준 개발 착수","https://v.daum.net/v/QFp4shhDNc?f=p","과기정통부, AI·6G 보안 국제표준 개발 착수 장민권 2026임. 글자 수 10,000자 초과 시 일부만 음성으로 제공함.","True","5","https://v.daum.net/v/QFp4shhDNc?f=p","global_incident:ai_security_policy:science_ict_ministry:ai_security_policy","rumor_or_report","analysis_with_direct_risk","29.0","published_today+exclusive_breaking","google_rss_v36_locked_categories_protected_candidates","",""
"2026-06-12","경쟁사_해외이슈","6","SKT, 엔비디아 이어 앤트로픽도 ‘맞손’…“AI 인프라·데이터·보안, ‘날개’ 달았다”","CEO스코어데일리","https://www.ceoscoredaily.com/page/view/2026061113230832551","국가 AI 인프라/AIDC/GPU 정책","경쟁사 AI 전략","본문추출성공","주의","skt 엔비디아 이어 앤트로픽도 맞손 ai 인프라 데이터 보안 날개 달았다","https://www.ceoscoredaily.com/page/view/2026061113230832551","초기 투자자로 참여한 데 이어 최근 추가 지분 투자를 단행하면서, AI 인프라와 데이터, 보안 영역을 아우르는 전략적 동맹에 나선 모습임. 그는 이어 “SKT는 인프라 사업과 데이터 사업 등에서 앤트로픽이 필요하고, 앤트로픽도 자체 컴퓨팅 파워 확보를 추진하고 있어 함께 논의할 수 있는 부분이 있다”고 설명했음.","True","6","https://www.ceoscoredaily.com/page/view/2026061113230832551","global_incident:platform_regulation:toss:platform_data_protection_obligation","penalty_or_sanction","analysis_with_direct_risk","29.0","published_today+exclusive_breaking","google_rss_v36_locked_categories_protected_candidates","",""
"2026-06-12","경쟁사_해외이슈","7","네이버클라우드, 국방 AX 세미나서 옴니모달·FDE 기반 실전형 국방 AI 구현 방안 공개","전자신문","https://www.etnews.com/20260611000099","네이버클라우드 국방 AI 전략","국내 기업 AI 전략 및 적용","본문추출성공","주의","네이버클라우드 국방 ax 세미나서 옴니모달 fde 기반 실전형 국방 ai 구현 방안 공개","https://www.etnews.com/20260611000099","이번 세미나에서 네이버클라우드는 텍스트·음성·영상·지도를 하나의 작전 상황으로 통합 이해하는 옴니모달 AI 모델과 현장 엔지니어를 전진 배치하는 FDE(Forward Deployed Engineer) 중심의 체계를 국방 AI 주권의 핵심 축으로 제시했음.","True","7","https://www.etnews.com/20260611000099","privacy_security:naver:data_leak","decision","official_action","14.0","published_yesterday","google_rss_v36_locked_categories_protected_candidates","",""
"2026-06-13","자사_및_계열사_이슈","1","[단독]창사 첫 파업 속 카카오 조직개편…비즈니스 전현수·톡부문 공석 - 머니투데이","머니투데이","https://www.mt.co.kr/tech/2026/06/12/2026061210494253199","카카오 노조 임단협/파업 및 내부 갈등","self_labor","본문추출성공","문제","창사 첫 파업 속 카카오 조직개편 비즈니스 전현수 톡부문 공석","https://www.mt.co.kr/tech/2026/06/12/2026061210494253199","카카오 (41,500원 ▲2,200 +5.6%) 가 조직 개편을 단행했음. 12일 정보기술(IT)업계에 따르면 카카오는 이날 카카오 서비스의 중추 역할을 해온 '프로덕트 조직'에 대한 '조직개편 및 인사이동' 공지를 했음.","True","1","https://www.mt.co.kr/tech/2026/06/12/2026061210494253199","global_incident:platform_regulation:kakao:platform_content_moderation_obligation","vote_or_mediation","analysis_with_direct_risk","19.0","published_yesterday+exclusive_breaking","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-13","자사_및_계열사_이슈","2","티빙 개인정보 탈탈 털렸는데...카카오·네이버 연동 회원들 괜찮나요?","뉴스워커","http://www.newsworker.co.kr/news/articleViewAmp.html?idxno=431097","global_incident:platform_regulation:kakao:platform_regulation","self_privacy_security","본문추출성공","문제","티빙 개인정보 탈탈 털렸는데 카카오 네이버 연동 회원들 괜찮나요","http://www.newsworker.co.kr/news/articleViewAmp.html?idxno=431097","티빙 개인정보 탈탈 털렸는데...카카오·네이버 연동 회원들 괜찮나요?임. 동일 계정 여러 개 사용하는 회원도 많아 티빙에서 대규모 개인정보 유출 사고가 발생한 가운데 카카오와 네이버 등 간편 로그인을 이용하는 회원들 사이에서도 불안감이 확산됐음.","True","2","http://www.newsworker.co.kr/news/articleViewAmp.html?idxno=431097","v27:platform_enforcement:coupang:deceptive_membership_price_ad","penalty_or_sanction","official_action","24.0","published_today","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-13","정부_국회","3","[조선시대 문헌부터 사투리까지… AI 성능 평가도 'K-스타일'로 바뀐다] 과기정통부·NIA, 연내 한국형 AI 독자 벤치마크 구축… 번역식 평가 벗어나 문맥·추론 능력 정밀 검증","AI넷","http://www.ainet.link/27147","government_ai_core_policy:조선시대 문헌부터 사투리까지 ai 성능 평가도 k 스타일 로 바뀐다 과기정통부 nia 연내 한국형 ai 독자","government_ai_core_policy","본문추출성공","문제","조선시대 문헌부터 사투리까지 ai 성능 평가도 k 스타일 로 바뀐다 과기정통부 nia 연내 한국형 ai 독자 벤치마크 구축 번역식 평가 벗어나 문맥 추론 능력 정밀 검증","http://www.ainet.link/27147","시작페이지로 l 즐겨찾기 l RSS l 편집 2026.06.12 [13:27] 조선시대 문헌부터 사투리까지… AI 성능 평가도 'K-스타일'로 바뀐음. 과학기술정보통신부와 한국지능정보사회진흥원(NIA)은 이러한 변화에 발맞춰 국내 맞춤형 AI 모델 벤치마크 데이터셋 구축 사업을 추진하고 있으며, 최근 개발 사업자 선정을 마치고 검증 과정을 거쳐 올해 안에 프로젝트를 완료할 계획임.","True","3","http://www.ainet.link/27147","global_incident:platform_regulation:science_ict_ministry:platform_content_moderation_obligation","rumor_or_report","analysis_with_direct_risk","14.0","published_yesterday","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-13","경쟁사_해외이슈","4","앤트로픽·구글이 매달 3조 원씩 내는 곳 — 멤피스 콜로서스 실체 분석","네이버 프리미엄콘텐츠","https://contents.premium.naver.com/unis/something/contents/260612181343523rt","국가 AI 인프라/AIDC/GPU 정책","국내 AI 경쟁","본문추출성공","문제","앤트로픽 구글이 매달 3조 원씩 내는 곳 멤피스 콜로서스 실체 분석","https://contents.premium.naver.com/unis/something/contents/260612181343523rt","앤트로픽·구글이 매달 3조 원씩 내는 곳 — 멤피스 콜로서스 실체 분석 SpaceX 얘기를 꺼내면, 돌아오는 반응이 거의 정해져 있음.","True","4","https://contents.premium.naver.com/unis/something/contents/260612181343523rt","global_incident:platform_regulation:naver:platform_content_moderation_obligation","decision","analysis_with_direct_risk","26.0","published_yesterday+yesterday_date_action","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-13","경쟁사_해외이슈","5","[인텔 어게인 CPU] ④ HP·레노버·델부터 韓 네이버까지…‘인텔 하이브리드 동맹’","디지털데일리","https://www.ddaily.co.kr/page/view/2026060916361642165","네이버 인텔 CPU 동맹","네이버","본문추출성공","문제","인텔 어게인 cpu hp 레노버 델부터 네이버까지 인텔 하이브리드 동맹","https://www.ddaily.co.kr/page/view/2026060916361642165","이에 따라 그동안 가속기(GPU)의 그늘에 가려져 있던 중앙처리장치(CPU)의 오케스트레이션 성능과 경제학이 새로운 핵심 변수로 급부상 중임. <디지털데일리>는 대만 타이베이 '컴퓨텍스 2026' 현장에서 포착한 인텔의 대반격 신호탄을 토대로, 칩 제조사를 넘어 '종합 AI 플랫폼 기업'으로의 체질 개선을 선언한 인텔의 하이브리드 생태계 전략을 통해 이를 조망해보고자 함.","True","5","https://www.ddaily.co.kr/page/view/2026060916361642165","global_incident:platform_regulation:naver:platform_data_protection_obligation","review_scheduled","analysis_with_direct_risk","29.0","published_today+exclusive_breaking","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-13","경쟁사_해외이슈","6","비트코인 회복 가로막는 AI 열풍…스페이스X·오픈AI 상장 러시","뉴시스","https://www.newsis.com/view/NISX20260612_0003667324","해외 AI 빅테크 IPO 및 시장 평가","오픈AI","본문추출성공","문제","비트코인 회복 가로막는 ai 열풍 스페이스x 오픈ai 상장 러시","https://www.newsis.com/view/NISX20260612_0003667324","재판매 및 DB 금지/ 유토이미지 체코전 승리한 홍명보호, 밝은 분위기서 회복 훈련…내일은 달콤한 휴식 이번주 국회에는 무슨 일이?임.","True","7","https://www.newsis.com/view/NISX20260612_0003667324","global_incident:platform_regulation:openai:platform_content_moderation_obligation","action_started","official_action","29.0","published_today+exclusive_breaking","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-13","경쟁사_해외이슈","7","아마존, 글로벌스타 애플 지분 인수로 위성 통신·주가 매력 부각","simplywall.st","https://simplywall.st/ko/stocks/us/retail/nasdaq-amzn/amazoncom/news/fe1d50ae319c96cd","아마존 위성 통신 분야 투자 (애플 연관)","아마존","본문추출성공","문제","아마존 글로벌스타 애플 지분 인수로 위성 통신 주가 매력 부각","https://simplywall.st/ko/stocks/us/retail/nasdaq-amzn/amazoncom/news/fe1d50ae319c96cd","아마존(NasdaqGS:AMZN)이 위성 통신사 글로벌스타(Globalstar)에 대한 애플의 20% 지분을 포함한 116억 달러 규모의 거래를 발표했음. 이번 지분 인수를 통해 아마존은 자사의 위성 통신 구상인 프로젝트 레오(Project Leo)의 기반을 확장하고, 모바일 위성 서비스와 긴급 통신, 광대역 연결 영역으로 사업 저변을 넓히려는 움직임을 보였음.","True","6","https://simplywall.st/ko/stocks/us/retail/nasdaq-amzn/amazoncom/news/fe1d50ae319c96cd","global_incident:platform_regulation:apple:platform_content_moderation_obligation","investigation","analysis_with_direct_risk","29.0","published_today+exclusive_breaking","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","자사_및_계열사_이슈","1","카카오페이, 4000만명 정보 알리페이 제공…법원 “60억원 과징금 정당”","더퍼블릭","https://www.thepublic.kr/news/articleViewAmp.html?idxno=307589","카카오페이 알리페이 개인정보 제공 관련 과징금 소송 패소","개인정보 제재","본문추출성공","문제","카카오페이 4000만명 정보 알리페이 제공 법원 60억원 과징금 정당","https://www.thepublic.kr/news/articleViewAmp.html?idxno=307589","카카오페이, 4000만명 정보 알리페이 제공…법원 “60억원 과징금 정당” [더퍼블릭=이유정 기자] 고객 동의 없이 약 4000만명의 개인정보를 중국 알리페이에 제공한 카카오페이에 60억원 가까운 과징금을 부과한 처분은 정당하다는 법원 판단이 나왔음. 앞서 개인정보위는 지난해 1월 전체 이용자 약 4천만명의 개인정보를 동의 없이 알리페이에 제공한 카카오페이에 시정명령과 과징금 59억6천여만원을 부과했음.","True","1","https://www.thepublic.kr/news/articleViewAmp.html?idxno=307589","v27:platform_enforcement:kakao:privacy_data_violation","penalty_or_sanction","official_action","29.0","published_today+exclusive_breaking","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","자사_및_계열사_이슈","2","네이버·SKT, 엔비디아와 AI 협력…카카오 첫 파업[뉴스잇(IT)쥬]","뉴스1","https://www.news1.kr/it-science/cc-newmedia/6196617","카카오 노조 임단협/파업 및 내부 갈등","노사 관계","본문추출성공","문제","네이버 skt 엔비디아와 ai 협력 카카오 첫 파업 뉴스잇 it 쥬","https://www.news1.kr/it-science/cc-newmedia/6196617","펄어비스 '붉은사막' 출시 83일 만에 600만 장 판매 편집자주임. (서울=뉴스1) 김민재 기자 = 이번 주 정보기술(IT)업계에서는 네이버(035420)와 SK텔레콤(017670)이 엔비디아와 협력한다는 사실이 화제를 끌었음.","True","2","https://www.news1.kr/it-science/cc-newmedia/6196617","global_incident:platform_regulation:kakao:platform_self_preferencing","action_started","analysis_with_direct_risk","42.0","published_today+today_date_action","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","자사_및_계열사_이슈","3","[게임주총] 카카오게임즈 ""지분구조 재편에 임직원 고용안정 명문화""","인벤","https://www.inven.co.kr/webzine/news?news=314782&site=over","카카오게임즈 최대주주 변경 및 공동대표 체제","카카오게임즈 경영","본문추출실패_대체없음_제목링크만","문제","게임주총 카카오게임즈 지분구조 재편에 임직원 고용안정 명문화","https://www.inven.co.kr/webzine/news?news=314782&site=over","","True","3","https://www.inven.co.kr/webzine/news?news=314782&site=over","global_incident:labor_ir:kakao:labor_ir","general","direct_risk","14.0","published_yesterday","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","경쟁사_해외이슈","4","[AI세계속으로]개인정보 보호 강조하는 애플표 AI…""이용자 정보 학습 X""","네이트","https://news.nate.com/view/20260613n02380","애플 AI 전략 및 개인정보 보호 강조","AI/개인정보","본문추출성공","문제","ai세계속으로 개인정보 보호 강조하는 애플표 ai 이용자 정보 학습 x","https://news.nate.com/view/20260613n02380","아시아경제 원문 기사전송 2026-06-13 07:00 기사 제목과 본문 내용을 자동 요약한 내용임. 애플은 자체 모델 개발의 한계를 인정한 듯 구글의 AI 모델 제미나이를 기반으로 자체 모델을 구축하면서도 이용자들의 개인정보 보호에 방점을 뒀음.","True","7","https://news.nate.com/view/20260613n02380","privacy_security:google:data_leak","action_started","direct_risk","14.0","published_yesterday","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","경쟁사_해외이슈","5","쿠팡 과징금, 세계 최대?…개인정보위 ""메타 50억달러 사례 있다""","이데일리","https://www.edaily.co.kr/News/Read?newsId=02807686645481392&mediaCodeNo=257","쿠팡 개인정보 유출 과징금","플랫폼 규제","본문추출성공","문제","쿠팡 과징금 세계 최대 개인정보위 메타 50억달러 사례 있다","https://www.edaily.co.kr/News/Read?newsId=02807686645481392&mediaCodeNo=257","최근 쿠팡 제재를 두고 ‘세계 최대 개인정보 과징금’이라는 일부 보도에 대해 해외 주요임.","True","4","https://www.edaily.co.kr/News/Read?newsId=02807686645481392&mediaCodeNo=257","v27:platform_enforcement:coupang:privacy_data_violation","penalty_or_sanction","official_action","26.0","published_yesterday+yesterday_date_action","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","경쟁사_해외이슈","6","미국 정부 ‘미토스’ 해외 접속 전면 금지...앤트로픽, 서비스 중단","조선일보","https://www.chosun.com/economy/tech_it/2026/06/13/5YAMJYF5XRF7BNBSYAZOQRDTQE?outputType=amp","앤트로픽 AI 모델 외국인 접근 차단","AI 규제","본문추출성공","문제","미국 정부 미토스 해외 접속 전면 금지 앤트로픽 서비스 중단","https://www.chosun.com/economy/tech_it/2026/06/13/5YAMJYF5XRF7BNBSYAZOQRDTQE?outputType=amp","11:39 미국 정부가 ‘미토스’를 비롯한 앤트로픽의 최상위 인공지능(AI) 모델에 외국인들이 접속하는 것을 전면 금지했음. 앤트로픽은 “미국 정부는 국가 안보 당국의 지침에 따라 모든 외국 국적자의 ‘페이블5’와 ‘미토스5’ 접근을 전면 중단하는 수출 통제 지침을 발표했다”고 12일(현지 시각) 밝힘.","True","5","https://www.chosun.com/economy/tech_it/2026/06/13/5YAMJYF5XRF7BNBSYAZOQRDTQE?outputType=amp","privacy_security:toss:data_leak","decision","analysis_with_direct_risk","32.0","published_yesterday+today_date_action","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","경쟁사_해외이슈","7","미 주정부 연합, 오픈AI 전격 조사…취약계층 보호·기술 결함 검증","AI타임스","https://www.aitimes.com/news/articleView.html?idxno=211704","오픈AI IPO 전망 및 美 주검찰 조사","AI 기업/규제","본문추출성공","문제","미 주정부 연합 오픈ai 전격 조사 취약계층 보호 기술 결함 검증","https://www.aitimes.com/news/articleView.html?idxno=211704","미국 주 법무장관들이 연합해 오픈AI를 상대로 광범위한 조사에 착수한 것으로 확인됐음. 월스트리트저널(WSJ)에 따르면, 뉴욕주 법무부 장관은 12일(현지시간) 오픈AI에 광범위한 자료 제출을 요구하는 소환장을 발송했음.","True","6","https://www.aitimes.com/news/articleView.html?idxno=211704","global_incident:platform_regulation:google:platform_content_moderation_obligation","investigation","analysis_with_direct_risk","24.0","published_today","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","산업동향","8","'린 AI 네이티브'가 뜬다…AI가 바꾸는 中 창업 생태계","네이트","https://news.nate.com/view/20260614n01246","중국 AI 스타트업 생태계 성장","중국 AI 시장 동향","본문추출성공","문제","린 ai 네이티브 가 뜬다 ai가 바꾸는 창업 생태계","https://news.nate.com/view/20260614n01246","[선데이 모닝 인사이트] 中 AI산업 [편집자주] 트럼프 2기 출범, AI의 발달, 기후변화 등 글로벌 사회의 불확실성이 커졌음. 적은 인원으로 높은 생산성을 창출하는 '린 AI 네이티브(Lean AI Native·설립 5년 이내, 직원 50명 미만으로 연 매출 500만 달러 이상을 달성한 AI 스타트업)'가 새로운 성장 모델로 부상하고 있는 것이다.최근 중국에서는 OPC(One-Person Company, 1인 기업) 열풍이 불고 있음.","True","8","https://news.nate.com/view/20260614n01246","global_incident:platform_regulation:apple:platform_content_moderation_obligation","action_started","analysis_with_direct_risk","24.0","published_today","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-14","산업동향","9","중국, 미 국방부 기술 기업 블랙리스트 조치에 “정상회담 합의 훼손” 반발","AI타임스","https://www.aitimes.com/news/articleView.html?idxno=211707","미중 기술 패권 갈등 심화 (AI 기업 블랙리스트)","미중 기술 패권","본문추출성공","문제","중국 미 국방부 기술 기업 블랙리스트 조치에 정상회담 합의 훼손 반발","https://www.aitimes.com/news/articleView.html?idxno=211707","미국 국방부가 알리바바와 바이두, BYD, 니오 등 중국의 대표 기술 기업들을 중국군과 연계된 블랙리스트 목록에 추가하자, 중국 정부가 강하게 반발하고 나섰음. 중국 상무부는 14일 성명을 통해 미국의 조치에 대해 “강한 불만과 단호한 반대를 표한다”라며 “미국은 잘못된 관행을 즉각 중단하고 관련 조치를 철회해 건설적이고 안정적인 미·중 관계 발전의 올바른 궤도로 돌아와야 한다”라고 밝힘.","True","9","https://www.aitimes.com/news/articleView.html?idxno=211707","global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation","decision","direct_risk","24.0","published_today","google_rss_v38_1_issue_integrity_best_article_guard","",""
"2026-06-15","자사_및_계열사_이슈","1","카카오벤처스, LP 소통 플랫폼 ‘KV 파트너스’ 베타 출시","서울경제","https://www.sedaily.com/article/20055643","카카오벤처스 LP 소통 플랫폼 출시","self_strategic_reference","본문추출성공","주의","카카오벤처스 lp 소통 플랫폼 kv 파트너스 베타 출시","https://www.sedaily.com/article/20055643","카카오벤처스는 펀드 출자자(LP) 커뮤니케이션 플랫폼 ‘KV 파트너스’ 베타 서비스를 시작했다고 15일 밝힘. 카카오벤처스는 펀드 출자자(LP) 커뮤니케이션 플랫폼 ‘KV 파트너스’ 베타 서비스를 시작했다고 15일 밝힘.","True","1","https://www.sedaily.com/article/20055643","global_incident:platform_regulation:kakao:platform_operator_obligation","review_scheduled","business_change","29.0","published_today+exclusive_breaking","google_rss_v40_enforcement_dedupe_self_soft_fallback","",""
"2026-06-15","정부_국회","2","데이트리스 ‘파운더브리프’, 중기부·창진원 ‘모두의 창업’ AI 공급 플랫폼 선정","beSUCCESS","https://besuccess.com?p=183872","중기부 AI 창업 지원 정책","AI 정책","본문추출성공","주의","데이트리스 파운더브리프 중기부 창진원 모두의 창업 ai 공급 플랫폼 선정","https://besuccess.com?p=183872","데이트리스 ‘파운더브리프’, 중기부·창진원 ‘모두의 창업’ AI 공급 플랫폼 선정 NEWS 2026년 06월 15일 beSUCCESS 데이터 테크 스타트업 데이트리스(대표 김재현)의 AI 기반 글로벌 시장 인텔리전스 플랫폼 ‘파운더브리프(Founderbrief)’가 중소벤처기업부와 창업진흥원이 추진하는 창업 지원 프로젝트 ‘모두의 창업’의 AI 솔루션 공급 플랫폼으로 선정됐음.","True","2","https://besuccess.com?p=183872","global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation","decision","analysis_with_direct_risk","24.0","published_today","google_rss_v40_enforcement_dedupe_self_soft_fallback","",""
"2026-06-15","정부_국회","3","AI '미토스' 리스크에 망분리 규제 완화…KB국민·농협은행 '다음 기회로'","지디넷코리아","https://zdnet.co.kr/view?no=20260615133234","AI 관련 금융권 망분리 규제 동향","금융_AI_규제","본문추출성공","주의","ai 미토스 리스크에 망분리 규제 완화 kb국민 농협은행 다음 기회로","https://zdnet.co.kr/view?no=20260615133234","금융위원회가 인공지능(AI) 공격에 대응할 수 있도록 망 분리 규제를 완화하기로 결정한 가운데, 망 분리 규제없이 보안사고 없이 금융시스템을 운영할 역량이 되는지를 점검하는 테스트가 진행 중임. 15일 금융업계에 따르면 금융위·금융감독원·금융보안원은 현재 보안 목적 AI활용을 위한 망 분리 규제 완화 1차 테스트가 있었으며, 선정 절차는 어느 정도 마무리된 상태임.","True","3","https://zdnet.co.kr/view?no=20260615133234","privacy_security:kakao:security_incident","decision","official_action","42.0","published_today+today_date_action","google_rss_v40_enforcement_dedupe_self_soft_fallback","",""
