id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key
3507,산업동향,산업동향,플랫폼 산업 동향,글로벌 CFD 거래 제휴 프로그램 시장 규모 및 성장 상위 20개 기업,글로벌 cfd 거래 제휴 프로그램 시장 규모 및 성장 상위 20개 기업,Spherical Insights,Spherical Insights,"Mon, 13 Jul 2026 14:15:31 GMT",글로벌 CFD 거래 제휴 프로그램 시장 규모 및 성장 상위 20개 기업 Spherical Insights,https://news.google.com/rss/articles/CBMi5gFBVV95cUxORXBMWkEtTTV1Nl9WNXdNN2lWWDhpNzk2S0NWbDhITDhWZHVqOTZBODdaR2xQN2dYUnp2TklTZDMzRHVIOHhtVjZIYjJha2pNdUF4ay1BWGd1RXo0eFkwZk9aQ1ZRc3lOTTI3Z0FITmZERFJDX1BQRmJDRUZPeFYxNFhvN3ZNWjBuQl9jY05SR3cyaUpmQVpldk9hd1FNZEg5aHRZaXhaQ3dvc1VQRjFhb1dmVjRLcko5TzM1S1kxbzNCZTltTk14SWlhRVdMek55Uy1IUm16NkliWTVtUlZ6Vk5GNkhMdw?oc=5,google_rss_플랫폼 산업 동향 when:2d,47.5,2.0,,,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,47.5,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:글로벌 cfd 거래 제휴 프로그램 시장 규모 및 성장 상위 20개 기업,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local_low_confidence,,,,other,,,industry_structural_change:글로벌 cfd 거래 제휴 프로그램 시장 규모 및 성장 상위 20개 기업,industry_structural_change,,,
1669,정부/국회,정부_국회,플랫폼 규제,"EU “아이들, 현실세계서 시간 보내야”…13세 미만 SNS 제한 법안 곧 공개",eu 아이들 현실세계서 시간 보내야 13세 미만 sns 제한 법안 곧 공개,edaily.co.kr,이데일리,"Mon, 13 Jul 2026 11:54:00 GMT","EU “아이들, 현실세계서 시간 보내야”…13세 미만 SNS 제한 법안 곧 공개 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxPU1NXY1I4S1RMXzR3dTVWWURFT21CajkxZXF2eU42M0FBcG1EY1dfSC1lcDlFaWk0N2laM1pTN01XbkpTY2F5NGk3TE9hY2ZnUFZxQ2pXMnBjMWZETHFrNE1jOFJnOXotV09VTlYySmhZam5GZFc0ZXBjOUhMZUw0YQ?oc=5,google_rss_플랫폼 규제 when:2d,24.0,43.0,"ai_infrastructure_security,platform_obligation,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_operator_obligation,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,social_media_platform,24.0,"policy_legislation,market_power_platform,ai_infrastructure_security,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:platform_sector:platform_operator_obligation,government_ai_core_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor,
1654,정부/국회,정부_국회,플랫폼 규제,"EU ""아이들 현실세계서 시간 보내야…곧 SNS 제한 법안 공개""",eu 아이들 현실세계서 시간 보내야 곧 sns 제한 법안 공개,연합뉴스,연합뉴스,"Mon, 13 Jul 2026 10:07:51 GMT","EU ""아이들 현실세계서 시간 보내야…곧 SNS 제한 법안 공개"" 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9VbW9HR3VfbUdsTVE2aGdMX1RWYUx5MnlnWk9mQ1VQUW1RSjM4N3ZiLTJnRmh2U1ZvN1Q2Y3BfdWd3aERjb2txSUVJRThhMzFCRmNLTHBhNUZkNGFrU0xUUdIBYEFVX3lxTE9VbW9HR3VfbUdsTVE2aGdMX1RWYUx5MnlnWk9mQ1VQUW1RSjM4N3ZiLTJnRmh2U1ZvN1Q2Y3BfdWd3aERjb2txSUVJRThhMzFCRmNLTHBhNUZkNGFrU0xUUQ?oc=5,google_rss_플랫폼 규제 when:2d,23.0,36.0,"platform_obligation,policy_legislation",platform_obligation,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_operator_obligation,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,social_media_platform,23.0,"policy_legislation,market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:platform_sector:platform_operator_obligation,government_general_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor,
3449,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"빅테크 밖으로 넓어진 AI 투자…한화운용, 소형주·신흥국 주목",빅테크 밖으로 넓어진 ai 투자 한화운용 소형주 신흥국 주목,네이트,네이트,"Tue, 14 Jul 2026 02:26:00 GMT","빅테크 밖으로 넓어진 AI 투자…한화운용, 소형주·신흥국 주목 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBjd21LdEt6Y1BudUlWWVhxWTFaNG1yV3lUWV9nN3dRdWh4aXdzUFFIR21GQXBRS0Qta2lXUW55NmYtRkpPLV9aMkNHY0JMOFItSXMw?oc=5,google_rss_일본 빅테크 when:2d,6.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,overseas_platform_ai_rule_pass,Y,ai_infra_company,6.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:빅테크 밖으로 넓어진 ai 투자 한화운용 소형주 신흥국 주목,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:빅테크 밖으로 넓어진 ai 투자 한화운용 소형주 신흥국 주목,government_ai_core_policy,,,
1777,정부/국회,정부_국회,스테이블코인,"파키스탄 규제당국 ""이슬람 율법 상 디지털자산 지위 논의해야""",파키스탄 규제당국 이슬람 율법 상 디지털자산 지위 논의해야,뉴스1,뉴스1,"Mon, 13 Jul 2026 05:06:26 GMT","파키스탄 규제당국 ""이슬람 율법 상 디지털자산 지위 논의해야"" 뉴스1",https://news.google.com/rss/articles/CBMia0FVX3lxTE1BZXlZMnZYU2lvUW5SbE5lc3JvSVBsdktJOEdwMGFoaFQ3eS1OTTNGZHBrRUthT0NNM2N5Ynp2TGhVVDRpSFRWczlRdEYtQlFrZ0N2ZFUwU3VGdEdqVDZNR0liQS1pXzhaSVlj?oc=5,google_rss_스테이블코인 조사 when:2d,-1.0,-3.0,"digital_asset_stablecoin,policy_legislation",digital_asset_stablecoin,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,unknown,-1.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3403,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"중국, 美와의 AI 인프라 주도권 경쟁에 '맞불'",중국 와의 ai 인프라 주도권 경쟁에 맞불,초이스경제,초이스경제,"Mon, 13 Jul 2026 04:15:59 GMT","중국, 美와의 AI 인프라 주도권 경쟁에 '맞불' 초이스경제",https://news.google.com/rss/articles/CBMic0FVX3lxTE9lLVk0TGZDbTl0MW1mWEZLNDd2TmdXc21Ja0VNaWlhbm12cjh6RWloU1lLMm9pLXpjX2RJMm1FUnlUdTVTb2tPYk9wRUxpcHdjQUJoNXdCakVsSVI4V041UmlTTWcyTkdzem5WbFRlOGU2MDjSAXNBVV95cUxPZS1ZNExmQ205dDFtZlhGSzQ3dk5nV3NtSWtFTWlpYW5tdnI4ekVpaFNZSzJvaS16Y19kSTJtRVJ5VHU1U29rT2JPcEVMaXB3Y0FCaDV3QmpFbElSOFdONVJpU01nMk5Hc3puVmxUZThlNjA4?oc=5,google_rss_중국 AI when:2d,-3.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,overseas_platform_ai_rule_pass,Y,ai_infra_company,-3.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
3418,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"AI 돈줄은 빅테크, 버는 건 반도체…BofA ""세대적 현금흐름 대이동""",ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,뉴스1,뉴스1,"Mon, 13 Jul 2026 01:16:16 GMT","AI 돈줄은 빅테크, 버는 건 반도체…BofA ""세대적 현금흐름 대이동"" 뉴스1",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9pUnNRVDJEUmwxcTJZTGVTa09RNjdDd2RwVHpab1otSnlmVFhmbVQ1ODRwY1lxbHRPWjA5SmF2emdoeUJ1WkxZdlVXSGxCVzNqSVQxTkxOT01WQkhzU2c?oc=5,google_rss_중국 AI when:2d,-15.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,overseas_platform_ai_rule_pass,Y,ai_infra_company,-15.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,government_ai_core_policy,,,
3458,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,AI발 칩플레이션에 소비 위축 우려,ai발 칩플레이션에 소비 위축 우려,edaily.co.kr,이데일리,"Mon, 13 Jul 2026 00:26:30 GMT",AI발 칩플레이션에 소비 위축 우려 edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxPN3N6UDZXS3dvYlJPXzYtNHBkOXpqR2sxNjF6Z0U2NFBuMmY5d1NvbFlsZTJ3cWl5UXRGeTd1bTY4Q0I0b3R0eEdpZ0M1V05VcWVOTDdzY2ZvNm0xRFFQOXNYUVpHU2RkV2hPZUJlVnBVN2FzdkJZV3hpRnRmRDJFZA?oc=5,google_rss_일본 빅테크 when:2d,-21.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,overseas_platform_ai_rule_pass,Y,ai_infra_company,-21.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai발 칩플레이션에 소비 위축 우려,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:ai발 칩플레이션에 소비 위축 우려,government_ai_core_policy,,,
721,정부/국회,정부_국회,공정거래위원회,공정위·국회·법원까지… 배달앱 규제 전방위 확산에 경영 불확실성 커진다,공정위 국회 법원까지 배달앱 규제 전방위 확산에 경영 불확실성 커진다,Chosunbiz,Chosunbiz,"Mon, 13 Jul 2026 21:00:00 GMT",공정위·국회·법원까지… 배달앱 규제 전방위 확산에 경영 불확실성 커진다 Chosunbiz,https://news.google.com/rss/articles/CBMihgFBVV95cUxOVWthUHpIY00zVUl0YmhJOUJXNVNRT1JvSXZzSlZQb3RyY01SQTVGNF9TbzNySmdNVWlDV05vUVc3WDZoMXZfclZSVnpHa29jenVmZUttMFlfSFJ5UWU1VEhyV04tVThjZFdaNklWbzk1MmZHQmdBT1g5bUJBTUJHUUcyMm9SZw?oc=5,google_rss_공정거래위원회 when:2d,-22.5,-25.5,"antitrust_platform,policy_legislation",antitrust_delivery_mfn,공정위,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-22.5,policy_legislation,government:policy_legislation,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy:general,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
577,정부/국회,정부_국회,과학기술정보통신부,"쿠팡엔 청문회·6200억 과징, 티빙엔 '조용'…1953만명 개인정보 유출에 커지는 '이중잣대' 논란",쿠팡엔 청문회 6200억 과징 티빙엔 조용 1953만명 개인정보 유출에 커지는 이중잣대 논란,펜앤마이크,펜앤마이크,"Tue, 14 Jul 2026 03:39:33 GMT","쿠팡엔 청문회·6200억 과징, 티빙엔 '조용'…1953만명 개인정보 유출에 커지는 '이중잣대' 논란 펜앤마이크",https://news.google.com/rss/articles/CBMia0FVX3lxTE1XazlkSFN4ZnFaemRMLXZMRE01blZ3VTk4eGV5dnc3Y3p1LVEzVVZLTnUtNDlqc09nTkQ4ZnpHS2R2Q2xsWE1OdnlkWUx1R056STVYRkdFNmRObEVsb1NfbHdBSXJXUWE2Rkhr0gFvQVVfeXFMTXRfZU04SVFrWlFuNU5KNTF1ZEYyZ2V6ZGlrWmpBNW9FZGwzbTFLQVBabFg4UlRRM1FqOENiRlRZdlJlOUl6ZG9FTDBtUU1CREpTME9LdE80c2w2WnlIdGo0czRnUmdBNWRhYlVsTElv?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,-28.0,-13.0,"phishing_security,privacy_security_reliability",security_privacy_leak,쿠팡,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,-28.0,privacy_security_reliability,government:tech_security_policy,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
1676,정부/국회,정부_국회,플랫폼 규제,블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,CoinDesk,CoinDesk,"Sun, 12 Jul 2026 21:45:00 GMT",블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다 CoinDesk,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNckh0d3lsd2NsQ3g1VC1COG90dzRkX2FWWUV6akdEVWhaaFZlSFZrTFVNR2FhdVhDMGlfQ2xsZm1IM2otMTdYaXh4M0hmSEx5UGg5blljVlNHSnJybDYtX1BCem4tOHk5ZF9xZ3c0V0otTWF4MVNic29uMUVZNXdrc1FhdjhCakxoaWJRM3YtX2RkWHlfT1g4S01kNjVHYnRRVVYzOURIRXVDcHI4bERPY1poUjRSQmFhUVVLUnpQaG4wUVFfVnEyR2ZsNXQ3WEpCOXZrLTBzM2taaTdOcW9v?oc=5,google_rss_플랫폼 규제 when:2d,-36.0,-34.0,"digital_asset_stablecoin,policy_legislation",digital_asset_stablecoin,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-36.0,"policy_legislation,market_power_platform,digital_asset_stablecoin",government:digital_asset,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1122,정부/국회,정부_국회,금융감독원,[기자수첩] ‘소 잃고 외양간도 못 고치는’ 금융당국의 무책임,기자수첩 소 잃고 외양간도 못 고치는 금융당국의 무책임,라이센스뉴스,라이센스뉴스,"Tue, 14 Jul 2026 00:05:06 GMT",[기자수첩] ‘소 잃고 외양간도 못 고치는’ 금융당국의 무책임 라이센스뉴스,https://news.google.com/rss/articles/CBMia0FVX3lxTE94SG5JWkl5SlNDZUlNa3FiWDF3Qk9kN2FZNUMtR01vNG9FdC1DWndiSmxCOVZBOHpGTHpFTE54eDRNWVFEbkdlRFdZbUFIeVRKOHBGODZLRmlEZm1uc0JMVEtXcEVLMklXT2JV?oc=5,google_rss_금융감독원 when:2d,-51.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-51.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:기자수첩 소 잃고 외양간도 못 고치는 금융당국의 무책임,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:기자수첩 소 잃고 외양간도 못 고치는 금융당국의 무책임,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1672,정부/국회,정부_국회,플랫폼 규제,"EU, 빅테크 다크 패턴·아동 착취 설계에 직접 벌금 부과 추진… 연말 법안 제안 예정",eu 빅테크 다크 패턴 아동 착취 설계에 직접 벌금 부과 추진 연말 법안 제안 예정,한국공공정책신문,한국공공정책신문,"Mon, 13 Jul 2026 00:13:53 GMT","EU, 빅테크 다크 패턴·아동 착취 설계에 직접 벌금 부과 추진… 연말 법안 제안 예정 한국공공정책신문",https://news.google.com/rss/articles/CBMiQ0FVX3lxTE4xUnhRT0Z3MGhqdmN0LXM2dXBoeS1VOUhzVnZkQk5qalUxNDhrQWRxMnk4c2JWOEx0ai1xQVNYRWhhS1k?oc=5,google_rss_플랫폼 규제 when:2d,-53.0,-23.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,ai_infra_company,-53.0,"policy_legislation,market_power_platform",government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:eu 빅테크 다크 패턴 아동 착취 설계에 직접 벌금 부과 추진 연말 법안 제안 예정,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:eu 빅테크 다크 패턴 아동 착취 설계에 직접 벌금 부과 추진 연말 법안 제안 예정,government_general_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor,
10,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"교보증권 ""카카오 목표주가 하향, AI 서비스의 수익화 가능성 증명해야""",교보증권 카카오 목표주가 하향 ai 서비스의 수익화 가능성 증명해야,비즈니스포스트,비즈니스포스트,"Tue, 14 Jul 2026 01:04:29 GMT","교보증권 ""카카오 목표주가 하향, AI 서비스의 수익화 가능성 증명해야"" 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE5wSXNobWZhR1VUN1lMOEVlVVdaem1acnFDckQwRWZMWkNVSVRWWTBmSlotYnptQlJnTEVyVWRtZWYyNDJUVkVNbzY5VUZXMWZPSFFYVGZ1dFlMR0QybUkyNUVqRVF3QUt0RGo1TXhCYWUzZTA?oc=5,google_rss_카카오 when:2d,-60.7,2.5,"ai_infrastructure_security,financial_performance,platform_obligation",ai_infrastructure_security,카카오,v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,market_commentary,event:카카오:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,unknown,-60.7,"financial_performance,ai_infrastructure_security,platform_obligation",self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_market_commentary,self_filler_reference:교보증권 카카오 목표주가 하향 ai 서비스의 수익화 가능성 증명해야,"분석/기획성 자사 참고 기사로, 오늘 직접 사건이 부족할 때만 보충 가치",2,2,2,,,v26: 자사 분석/기획/시황성 기사 후순위,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:교보증권 카카오 목표주가 하향 ai 서비스의 수익화 가능성 증명해야,self_market_commentary,,self_market_commentary_deprioritized,
