id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key,v32_weak_non_digital_gov
2129,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT 정재헌, MWC서 빅테크 순회…""샤오미 놀랍다""",skt 정재헌 mwc서 빅테크 순회 샤오미 놀랍다,매일경제 마켓,매일경제 마켓,"Sun, 19 Jul 2026 06:16:17 GMT","SKT 정재헌, MWC서 빅테크 순회…""샤오미 놀랍다"" 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1wUEdOekp0R3c3SGIycDRWT3Jja3JqQmVtYUtBamxRaEJBSmZKNUM1YWxHZDliMkhpM0pIMHZ1MjNJNjlsaW1iVjZQVkkwSDRfQ1E?oc=5,google_rss_SKT when:4d,-23.5,4.0,,,SKT,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-23.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:skt 정재헌 mwc서 빅테크 순회 샤오미 놀랍다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:skt 정재헌 mwc서 빅테크 순회 샤오미 놀랍다,comp_domestic_strategy,,,,
3405,경쟁사/해외이슈,경쟁사_해외이슈,애플,iPhone 20은 미래적인 유리 디자인으로 제공 될 예정입니다.,iphone 20은 미래적인 유리 디자인으로 제공 될 예정입니다,VOI.ID,VOI.ID,"Sun, 19 Jul 2026 21:22:33 GMT",iPhone 20은 미래적인 유리 디자인으로 제공 될 예정입니다. VOI.ID,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBNZUpvandqZ3FFRWRvbGZ1Zm4tZDZwaThOaU5FU2lRbzFabk9vOXJnRGh3VXpuUFZ0ZzVJSHdBTGNQWnJkUVlaYVl4RdIBQkFVX3lxTFByWm1mclp5NzdJNkx6RExBXy1OcktTVW13RHBiN3dtRHMwVE9CNEkydFk3QS1NN1hvdVc1MVhXaUcwUQ?oc=5,google_rss_애플 개인정보 when:4d,-24.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,review_scheduled,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:iphone 20은 미래적인 유리 디자인으로 제공 될 예정입니다,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:iphone 20은 미래적인 유리 디자인으로 제공 될 예정입니다,competitor_general_low_relevance,,,,
3693,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"글로벌 반도체 쇼크, 이번주 코스피 방향은",글로벌 반도체 쇼크 이번주 코스피 방향은,뉴스톱,뉴스톱,"Sun, 19 Jul 2026 21:22:29 GMT","글로벌 반도체 쇼크, 이번주 코스피 방향은 뉴스톱",https://news.google.com/rss/articles/CBMib0FVX3lxTE13S09Edk5JdnpoSFQ5RVZUVDczajF5d2dsb294RkQyRVJaN1pkNnNDQlBiNHZxcTQ3VTk5VnNjWUVVRkV5WDBxVkNORDhsYVY3RXdOb0FZblpIejRILTJxZmxDSmRMOXgyWE54VlRqbw?oc=5,google_rss_일본 빅테크 when:4d,-24.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.0,,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:글로벌 반도체 쇼크 이번주 코스피 방향은,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 사업환경 이해에 필요한 산업 구조 변화,industry_structural_change:글로벌 반도체 쇼크 이번주 코스피 방향은,industry_structural_change,,,,
3530,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"""완전 패배수"" ""실패"" 소리 나오는데···트럼프는 왜 중간선거 앞두고 전쟁을 재개했나",완전 패배수 실패 소리 나오는데 트럼프는 왜 중간선거 앞두고 전쟁을 재개했나,네이트,네이트,"Sun, 19 Jul 2026 21:06:00 GMT","""완전 패배수"" ""실패"" 소리 나오는데···트럼프는 왜 중간선거 앞두고 전쟁을 재개했나 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFA3VVI0STZfTC1qX3ZvSFZmblB0TmpOXzBUZS1CUXpDWm5rV1BEVnJ4NUdqVFJFUmdrN0FXT1RFbURvTk9JLWRQR2tMYlVLbm51V2dvMFJzMGYzaEF6Y1JNeQ?oc=5,google_rss_트럼프 행정부 when:4d,-24.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,review_scheduled,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:완전 패배수 실패 소리 나오는데 트럼프는 왜 중간선거 앞두고 전쟁을 재개했나,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:완전 패배수 실패 소리 나오는데 트럼프는 왜 중간선거 앞두고 전쟁을 재개했나,government_general_low_relevance,,,,
3539,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"[차세현의 글로벌 이슈 진단] 중남미 휩쓴 '블루 타이드', 트럼프 효과 아니다",차세현의 글로벌 이슈 진단 중남미 휩쓴 블루 타이드 트럼프 효과 아니다,네이트,네이트,"Sun, 19 Jul 2026 15:17:00 GMT","[차세현의 글로벌 이슈 진단] 중남미 휩쓴 '블루 타이드', 트럼프 효과 아니다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5WZC1wZy11Ri14SFNNdEZDY2FsRWNzQVk2RVFyVXgwNnJPeDJ4Tl9HUDc0cmpKMklSYTROeDg1X1hMdFpOR1lYLXBmaFNvaFVtM3Nn?oc=5,google_rss_트럼프 행정부 when:4d,-24.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:차세현의 글로벌 이슈 진단 중남미 휩쓴 블루 타이드 트럼프 효과 아니다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:차세현의 글로벌 이슈 진단 중남미 휩쓴 블루 타이드 트럼프 효과 아니다,government_general_low_relevance,,,,
3478,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"[차세현의 글로벌 이슈 진단] 중남미 휩쓴 ‘블루 타이드’, 트럼프 효과 아니다",차세현의 글로벌 이슈 진단 중남미 휩쓴 블루 타이드 트럼프 효과 아니다,중앙일보,중앙일보,"Sun, 19 Jul 2026 15:16:00 GMT","[차세현의 글로벌 이슈 진단] 중남미 휩쓴 ‘블루 타이드’, 트럼프 효과 아니다 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTE16eWpOWkNrbHZ1QWpnR09janRVakdUNW1KYTVpNElITkxmMEtuU0VmUlRsMm0xR2xqbkxKZUxZUm9TZVJmd015TnJxbmFWY1M4VzhHRzl3?oc=5,google_rss_트럼프 행정부 when:4d,-24.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:차세현의 글로벌 이슈 진단 중남미 휩쓴 블루 타이드 트럼프 효과 아니다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:차세현의 글로벌 이슈 진단 중남미 휩쓴 블루 타이드 트럼프 효과 아니다,government_general_low_relevance,,,,
3672,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"에이티즈, 서울 팬 미팅 성료… 8월 일본 공연으로 열기 잇는다",에이티즈 서울 팬 미팅 성료 8월 일본 공연으로 열기 잇는다,isplus.live.joins.com,isplus.live.joins.com,"Mon, 20 Jul 2026 00:58:00 GMT","에이티즈, 서울 팬 미팅 성료… 8월 일본 공연으로 열기 잇는다 isplus.live.joins.com",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5jWEtYTTJUY2h0ekFNMVBoU2dPOGdFcFkwQXlyeS1LLXNlSWtBS3FKQmN1Q0F4bWFYVHRnc3l5eDVnS3M5WGduNV9FdTV0UldPMUZwZGljamd4QUNaS0dGZTJQY1VnOWoz?oc=5,google_rss_일본 빅테크 when:4d,-24.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.0,,,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:에이티즈 서울 팬 미팅 성료 8월 일본 공연으로 열기 잇는다,카카오 대외협력 관점 간접 참고,2,2,2,,Y,카카오 대외협력 브리핑 관련성이 낮음,local,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:에이티즈 서울 팬 미팅 성료 8월 일본 공연으로 열기 잇는다,off_topic,,,,
3553,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"美, 유학생 비자 4년 제한... 한국인 2만명 비상 걸렸다",유학생 비자 4년 제한 한국인 2만명 비상 걸렸다,조선일보,조선일보,"Fri, 17 Jul 2026 05:11:00 GMT","美, 유학생 비자 4년 제한... 한국인 2만명 비상 걸렸다 조선일보",https://news.google.com/rss/articles/CBMingFBVV95cUxQb0tjSExmbGx1RFdFMEdjamdiTVp6VHpzUTlJMzlJa1dNM1VlcXFJNl91WGFGcUlPYzJadzhPMVpITnlfNExHa1dXTmhSM1pTeXVBT3h2M1JnRTNUVlZWTDE2cV8wQzluSFc4Z3hfOGdBQkpJR1VNcXdtNXQ5SzJJRlRYTXhhOVFUSEx4aUZ4NUo4SEROTGN2WWdvQ0E4dw?oc=5,"google_rss_""트럼프 행정부"" when:4d",-24.0,4.0,,,,v43_not_true_competitor,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:유학생 비자 4년 제한 한국인 2만명 비상 걸렸다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:유학생 비자 4년 제한 한국인 2만명 비상 걸렸다,government_general_low_relevance,,,,
1924,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"DMS, 100억 규모 자사주 취득…적극적 주주환원 '본격화' : 네이버 블로그",dms 100억 규모 자사주 취득 적극적 주주환원 본격화 네이버 블로그,Naver Blog,Naver Blog,"Mon, 20 Jul 2026 08:04:24 GMT","DMS, 100억 규모 자사주 취득…적극적 주주환원 '본격화' : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxQQkVza0NjQ1hMTWRvM2VxUVFUQkxyTVFfY1MzRU1zUEZVUnBxVFA4SjlqRm9nOEs0MkZEbkY0eGRaOWpfUmZyaWx4QVd1MVRhMXFzQmkyNndTZkpUZzdaZmE2Ujlkb1g0SlhpUlJ1SEFOejVuaThPYjczNDgzUTlPbkZjWGtwUzRTWUZzYUVQVQ?oc=5,google_rss_네이버 when:4d,-24.5,-16.5,financial_performance,financial_performance,네이버,v43_not_true_competitor,,,,,,general,12.0,published_today+analysis_without_direct_event,analysis_feature,event:네이버:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-24.5,financial_performance,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:dms 100억 규모 자사주 취득 적극적 주주환원 본격화 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:dms 100억 규모 자사주 취득 적극적 주주환원 본격화 네이버 블로그,comp_domestic_strategy,,,,
3511,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부, 유학생 비자 4년으로 제한…최종 규정 발표(종합2보)",트럼프 행정부 유학생 비자 4년으로 제한 최종 규정 발표,뉴스1,뉴스1,"Thu, 16 Jul 2026 17:30:13 GMT","트럼프 행정부, 유학생 비자 4년으로 제한…최종 규정 발표(종합2보) 뉴스1",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9rN01fQzE3ajFfQ0NUYkJuZjlxQndRcXlLeDNaWjhzdlM2QW94bks3NHJXc0wtZk5Ec2pSZEVxZzRodFFkZm5UdGxFSE15YmY5eHQ0X21HM0Y?oc=5,google_rss_트럼프 행정부 when:4d,-24.75,4.0,,,,v43_not_true_competitor,,,,,,general,5.0,exclusive_breaking,general,,rumor_or_report,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.75,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 유학생 비자 4년으로 제한 최종 규정 발표,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 유학생 비자 4년으로 제한 최종 규정 발표,government_general_low_relevance,,,,
3518,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부, 학생 비자 4년 제한…언론비자는 240일(종합)",트럼프 행정부 학생 비자 4년 제한 언론비자는 240일,뉴시스,뉴시스,"Thu, 16 Jul 2026 15:25:39 GMT","트럼프 행정부, 학생 비자 4년 제한…언론비자는 240일(종합) 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE53OTR4R2QtTUN6ZVgwVG1kLTVuZXNPMkkwN1FaYzZkTFh4dmI5eHBlOXd0UWttODFiMmIwN2RPZXpzVFR5QUVYbVMzV09IY2NhOW9PQjJLUzdCV0VwR3NrLdIBeEFVX3lxTE9SeDBibmJCWUlVWEpzUlRVRGh6c3FjeUpYY0tiRVo4UXFaSEZvWmNQTktVcC1WNFh0TlFyTmFtTVBaTFBLaTNnWng1UXJpcjVOVmFQRjQyc0c3TE9uWjE4NlA3M255b3Z1TnJIcWNCZjhGU2Mwb01qdA?oc=5,google_rss_트럼프 행정부 when:4d,-24.75,4.0,,,,v43_not_true_competitor,,,,,,general,5.0,exclusive_breaking,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-24.75,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 학생 비자 4년 제한 언론비자는 240일,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 학생 비자 4년 제한 언론비자는 240일,government_general_low_relevance,,,,
387,정부/국회,정부_국회,과학기술정보통신부,"국내외 AI 규제, 2026년 하반기 분수령: EU AI Act의 새로운 국면과 AI기본법 시행령 개정",국내외 ai 규제 2026년 하반기 분수령 eu ai act의 새로운 국면과 ai기본법 시행령 개정,법률신문,법률신문,"Mon, 20 Jul 2026 01:33:26 GMT","국내외 AI 규제, 2026년 하반기 분수령: EU AI Act의 새로운 국면과 AI기본법 시행령 개정 법률신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE1nMmIxTV9EcFYxQ1NTZ2xMbi1JY3FsTVFwS2RqQXJWYmJ0RnJjdUJiaDctT0NMdFltU1pJTmVvWkhZSm1qY0RENmVPY3ZMUUl5RGhhcnZqWUl2amI3SzBXNU9DYjR4Wmc0XzBuRkF30gFyQVVfeXFMT1B0MlJhUFA4Y1B3aXRRSXRMMUZSOTNCU2t3OG1JaUQ4QXhJRHVYZXNGV2lpMVRRTUljOUZSbzN2VkI2QTFDc3B5WkpQZkJ4Qi1KYlpxeFdXZXd3SlZxM2VfTjRRcXp0UXNUa2FFQnBKUldR?oc=5,google_rss_과학기술정보통신부 규제 when:4d,-25.0,-6.0,"ai_basic_law,ai_infrastructure_security,policy_legislation",ai_basic_law,,v43_not_government_policy,,,,,,general,24.0,published_today,official_action,,action_started,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-25.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:국내외 ai 규제 2026년 하반기 분수령 eu ai act의 새로운 국면과 ai기본법 시행령 개정,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:국내외 ai 규제 2026년 하반기 분수령 eu ai act의 새로운 국면과 ai기본법 시행령 개정,government_ai_core_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor,,
1385,정부/국회,정부_국회,중소벤처기업부,"중기부, 온라인수출 물류 지원기업 모집…최대 3000만원",중기부 온라인수출 물류 지원기업 모집 최대 3000만원,MSN,MSN,"Sat, 18 Jul 2026 19:46:32 GMT","중기부, 온라인수출 물류 지원기업 모집…최대 3000만원 MSN",https://news.google.com/rss/articles/CBMi8gNBVV95cUxObzFFSGJTQnZXNkd2elVSWFdQY3VWZ2RtS2tlbDNoUjllaUN5d253RU1xOFNOWnNPcFFYVV9RTzhUak1KaGZxWGtlWHJFSjBnOWM2a0pPQ2hCdnZ1eW9XSmxnRWRUcW1FbllCNUJCdzFRYXZ3TXd3MFhIOVdpdkhPeTROM1MtQlhfaEFYRFdnZFBhM3BzRFpmdFNvZzMtRDhFQzR2OEJnaFNrLTByNXdrX2NJaUowd3FobjB2V2IyZDZDUXJvTTZOLUdZemlHODczQV9wUi04cUl4TlVvWDRoMndQMjl0ZFBCRnlVX3htM2dJZVlzQkRuNmhxM0hBS1ZidjN0d3NaanlyWm9LWmlGMjhVN3paMDlxQXhtczM2OVpfazA4MVJoOHBoNVhrTFNuWTU5UXRrYjhWNXhOcW9JN3NDUzRqeVB0VnUxcTM4TEZtT1NRTWdidjlLVll6MWlfV1lSS25sRklDRmhtdzlZVkk1bXN6dll3RU84MVdmQ0kxTTFRYTQzLUtVOTBRai1Cek5PYnU1UWxnWGVRcTZfeEp3MVl6UkYzenhQcmdPQk5iUmxZeVJSQWt1RjBiUmdpbVFjcXhQX3RIa19EQVl2WF9iMHlfWWhiMnJTR0RLeGxWdVZVQmlBWFduWjJrM0NXZVE?oc=5,google_rss_중소벤처기업부 when:4d,-25.0,-23.0,strategy_mna_governance,strategy_mna_governance,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,-25.0,strategy_mna_governance,government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:중기부 온라인수출 물류 지원기업 모집 최대 3000만원,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,카카오 대외협력 관점 간접 참고,카카오 대외협력 관점 간접 참고,government_general_policy:중기부 온라인수출 물류 지원기업 모집 최대 3000만원,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,,
1432,정부/국회,정부_국회,과학기술정보통신위원회,"김세의, 가세연서 해고? '지분 50%' 은현장 ""막을 사람 없다""",김세의 가세연서 해고 지분 50 은현장 막을 사람 없다,MSN,MSN,"Fri, 17 Jul 2026 02:42:36 GMT","김세의, 가세연서 해고? '지분 50%' 은현장 ""막을 사람 없다"" MSN",https://news.google.com/rss/articles/CBMi-AJBVV95cUxNZDEzWjhMalRxT2V0LV9UQjItcFhDanlKQ19HUTl0N1ZsaHFGVEgxZlNLYjc2LU44cGlrMVpscV9aQXlQWXBWRWU5YkxpTmRKOUphWU1xdEZlajR5MmFPaXZlOHptazdqVlg3dW1KQjc3VGVWdkFOODVfUjduOEdGcVJtaW9fVWs0SlE2dU5EWVBMMFMwc3BFNF9oaTVHMS1paW93V3RBR0FsdDdQWTk0ZElYRzdBUDk0WGdyZkxoSTdtcWhGM0dCazZFY0dIaUllQy1vZ1VIOTdRWkFDdnhRZl9vYXhJTUlBVkZ2YWd2R2sySGN1ZFpTYWI5UXFYd3Z2Q1BUQmpCanlUMUlJVUxRc0VuZFJHNUFFQjR6NlM3VmFVNWVXWUZQWWxWTVBYckpUUVZZb0REbTRiaXRsc2luMTZqT1ZaTDRrTnVGQWg5MXBrQVlXMEYzZmYzM1pHMGNDdEg2LUx6d2pRVE9UcnBTaUpqdUs3bnl3?oc=5,google_rss_과학기술정보통신위원회 when:4d,-25.0,-23.0,strategy_mna_governance,strategy_mna_governance,,v43_not_government_policy,,,,,,general,0.0,,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-25.0,"policy_legislation,strategy_mna_governance",government:general,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_market_signal,comp_overseas_market_signal:김세의 가세연서 해고 지분 50 은현장 막을 사람 없다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_OVERSEAS_MARKET_SIGNAL,overseas,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_market_signal:김세의 가세연서 해고 지분 50 은현장 막을 사람 없다,comp_overseas_market_signal,weak_gov_basis:no_public_actor_action_domain,,,
3528,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부, 유학생 비자 4년으로 제한…최종 규정 발표(종합2보)",트럼프 행정부 유학생 비자 4년으로 제한 최종 규정 발표,경제투데이,경제투데이,"Sun, 19 Jul 2026 01:40:33 GMT","트럼프 행정부, 유학생 비자 4년으로 제한…최종 규정 발표(종합2보) 경제투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE5IVjRGdVZ5MTV1ZnhHSGk5dDNHQkJXWVlPX2MzTGVDMXVSYnl5WGhKSTFnU3Q5RjhQMEtiSHBRdS1pTlhtZWMxVlJEbzVibEw1VldwZFJ5VjZPUndzVVJvVlE0Q2Q1XzFteVNB0gFrQVVfeXFMTkhWNEZ1VnkxNXVmeEdIaTl0M0dCQldZWU9fYzNMZUMxdVJieXlYaEpJMWdTdDlGOFAwS2JIcFF1LWlOWG1lYzFWUkRvNWJsTDVWV3BkUnlWNk9Sd3NVUm9WUTRDZDVfMW15U0E?oc=5,google_rss_트럼프 행정부 when:4d,-25.25,4.0,,,,v43_not_true_competitor,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,rumor_or_report,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-25.25,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 유학생 비자 4년으로 제한 최종 규정 발표,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 유학생 비자 4년으로 제한 최종 규정 발표,government_general_low_relevance,,,,
