id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
3967,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,日 보험 'AI 심장' 데이터센터에 2조 엔…금융권 '40조 엔' 베팅 승자는? : 국제,보험 ai 심장 데이터센터에 2조 엔 금융권 40조 엔 베팅 승자는 국제,news.jkn.co.kr,news.jkn.co.kr,"Sun, 20 Sep 2026 03:58:00 GMT",日 보험 'AI 심장' 데이터센터에 2조 엔…금융권 '40조 엔' 베팅 승자는? : 국제 news.jkn.co.kr,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9VTmt6czB1NTJlTFhuSTJ0amw0NW1NNHZNbWdSck1NcFd2cGdTQVJPQ0gxaEtXbUFwME96LXg2S2ZoT3pFRTdaLTd3?oc=5,google_rss_일본 빅테크 when:4d,35.5,14.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,overseas_platform_ai_rule_pass,Y,ai_infra_company,35.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:보험 ai 심장 데이터센터에 2조 엔 금융권 40조 엔 베팅 승자는 국제,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:보험 ai 심장 데이터센터에 2조 엔 금융권 40조 엔 베팅 승자는 국제,government_ai_core_policy,,
1674,정부/국회,정부_국회,플랫폼 규제,"영국 FCA, 역외 가상자산 플랫폼 규제 기준 제시…2027년 시행",영국 fca 역외 가상자산 플랫폼 규제 기준 제시 2027년 시행,토큰포스트,토큰포스트,"Fri, 18 Sep 2026 18:53:00 GMT","영국 FCA, 역외 가상자산 플랫폼 규제 기준 제시…2027년 시행 토큰포스트",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5MUjNjTTBMb3JJSnh6d0JJZ0YyMlgyTHkzSzNDSjdhdUdsbXA2cWM0dTlmNXFGYjk5MmpHUjlYc1RiZzRRT2lOR3ZtTGZ2R1FDOFdRTWl3?oc=5,google_rss_플랫폼 규제 when:4d,34.0,88.0,"antitrust_platform,digital_asset_stablecoin,market_power_platform,platform_obligation,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:digital_asset_sector:platform_operator_obligation,action_started,,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,unknown,34.0,"policy_legislation,market_power_platform,digital_asset_stablecoin,platform_obligation",government:platform_obligation,global_incident:platform_regulation:digital_asset_sector:platform_operator_obligation:policy_change,global_incident:platform_regulation:digital_asset_sector:platform_operator_obligation,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:platform_regulation:digital_asset_sector:platform_operator_obligation,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:platform_regulation:digital_asset_sector:platform_operator_obligation,government_digital_finance_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor
381,정부/국회,정부_국회,과학기술정보통신부,"박정현 의원, 과학기술정보통신부·개인정보보호위원회도 기만한 LGU+ 해킹 강한 질타",박정현 의원 과학기술정보통신부 개인정보보호위원회도 기만한 lgu+ 해킹 강한 질타,뉴스티앤티,뉴스티앤티,"Mon, 21 Sep 2026 02:22:00 GMT","박정현 의원, 과학기술정보통신부·개인정보보호위원회도 기만한 LGU+ 해킹 강한 질타 뉴스티앤티",https://news.google.com/rss/articles/CBMiakFVX3lxTE14d1A0Tk9NeEZiV0s5d012X0dQVHpNWmFvTmlCVjlXVmQ2SlhnbGNJQUk4NkdHcC1ETk1wZEhEc3lUdDZqU1N6SjgzTkV3UkNLVzBGYk82TWhkWG9BaUZXSG9TRE1xeXF4Vmc?oc=5,google_rss_과학기술정보통신부 when:4d,32.5,-3.5,"phishing_security,policy_legislation,privacy_security_reliability",security_hacking_incident,"LGU+,과기정통부",v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,direct_risk,privacy_security:lguplus:data_leak,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,32.5,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:lguplus:platform_regulation:general,global_incident:platform_regulation:lguplus:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:lguplus:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:lguplus:platform_regulation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,
2811,경쟁사/해외이슈,경쟁사_해외이슈,토스,"블록체인으로 지역화폐 결제도 정산도…조폐공사 ""검증""",블록체인으로 지역화폐 결제도 정산도 조폐공사 검증,뉴시스,뉴시스,"Fri, 18 Sep 2026 02:25:56 GMT","블록체인으로 지역화폐 결제도 정산도…조폐공사 ""검증"" 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1SbGtRSmdreXRSMEZnMklCakhDaXo2ZXpsZHZibmZhSW5pMDc2a3d1Rk41d3QwVjVtbVZCQjFzcUh2Q0RoQkIyRkhxeUZGT2YtZk5adkJGcVdxUzJFZUFoSNIBeEFVX3lxTFBtU2Z5TUNMMG1xMlNqZ2hwel9rOUJoTWoxZXRWUHFlbmktWElGS1dHZ081ei1INURReC1sVjFMNzl6LXZlM2duNFB6WlhhcUphZXMtd2w4eXU1ZmNOS2JJWDRwVzJtOHljZm1RTkN3cE9ZY1BNT3cxZg?oc=5,google_rss_토스 site:newsis.com when:4d,31.0,58.0,"digital_asset_stablecoin,market_power_platform",digital_asset_stablecoin,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,competitor_actor_action_pass,Y,toss,31.0,"market_power_platform,digital_asset_stablecoin",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation:general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,comp_domestic_finance_commerce,,
3413,경쟁사/해외이슈,경쟁사_해외이슈,메타,청소년 SNS 금지 확산 … 실효성 확보가 관건,청소년 sns 금지 확산 실효성 확보가 관건,매일경제,매일경제,"Fri, 18 Sep 2026 08:06:40 GMT",청소년 SNS 금지 확산 … 실효성 확보가 관건 매일경제,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9VTE5GenNPVGFuSjdLX3pxZ1JLcFhTbXlUT21CdmI5Sk0zTGRHVTliUGU5Q090WDU0Wk5XOEdfSXRqNHJMWGp1R0pXNWVfUDBHRzVROQ?oc=5,google_rss_메타 site:mk.co.kr when:4d,30.0,58.0,"deepfake_youth,platform_obligation",deepfake_youth,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,competitor_actor_action_pass,Y,global,30.0,platform_obligation,competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,competitor_general_low_relevance,,
2826,경쟁사/해외이슈,경쟁사_해외이슈,토스,"블록체인으로 지역화폐 결제도 정산도…조폐공사 ""검증""",블록체인으로 지역화폐 결제도 정산도 조폐공사 검증,파이낸셜뉴스,파이낸셜뉴스,"Fri, 18 Sep 2026 02:27:19 GMT","블록체인으로 지역화폐 결제도 정산도…조폐공사 ""검증"" 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5HLXNNQkxpSGVRWlYzLXI0MWgwcFRreldISnk4a2hPVFAyM3N3UnJ0QTE4dEhXRDBlcmVOZno1QXY2WGJCZGZpMXlHSTl0LUE3MF9EVl9mcTRJdw?oc=5,google_rss_토스 site:fnnews.com when:4d,30.0,58.0,"digital_asset_stablecoin,market_power_platform",digital_asset_stablecoin,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,competitor_actor_action_pass,Y,toss,30.0,"market_power_platform,digital_asset_stablecoin",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation:general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,comp_domestic_finance_commerce,,
4157,정부/국회,정부_국회,가상자산 해외이전,"美, 이란 가상자산 거래소 제재…""IRGC에 수억달러 비트코인""",이란 가상자산 거래소 제재 irgc에 수억달러 비트코인,뉴시스,뉴시스,"Thu, 17 Sep 2026 19:22:52 GMT","美, 이란 가상자산 거래소 제재…""IRGC에 수억달러 비트코인"" 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1DeUhmV0FVSWpzcHlEMS05cEQ1c1ZDSXpOOXQ5VUg2NDZ0TXUyZjFuanZhQXBHYTM5MUJhV3dsSzE5NmFhWkliSmhsdm5jZm80WGVGNmNQNFZQZUNXU3R6Sk8zRWV4YmcyUkFfU3QycFIzRThLSndxRdIBeEFVX3lxTE1DeUhmV0FVSWpzcHlEMS05cEQ1c1ZDSXpOOXQ5VUg2NDZ0TXUyZjFuanZhQXBHYTM5MUJhV3dsSzE5NmFhWkliSmhsdm5jZm80WGVGNmNQNFZQZUNXU3R6Sk8zRWV4YmcyUkFfU3QycFIzRThLSndxRQ?oc=5,google_rss_가상자산 해외이전 when:4d,27.0,19.0,"digital_asset_stablecoin,legal_regulatory_enforcement,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,0.0,,official_action,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,penalty_or_sanction,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,27.0,"legal_regulatory_enforcement,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:sanction_penalty,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_regulatory_enforcement,weak_gov_basis:no_public_actor_action_domain,
4155,정부/국회,정부_국회,가상자산 해외이전,"英 개혁당, '디지털자산 노조' 설립 추진…해외 후원 규제 강화에 '맞불'",개혁당 디지털자산 노조 설립 추진 해외 후원 규제 강화에 맞불,블루밍비트,블루밍비트,"Sun, 20 Sep 2026 02:08:13 GMT","英 개혁당, '디지털자산 노조' 설립 추진…해외 후원 규제 강화에 '맞불' 블루밍비트",https://news.google.com/rss/articles/CBMiUEFVX3lxTFB1NDBqMXFzZWxIaVhXZlVsSWZkdklIbWhHVDlVeW1ObnJYZmFCQ3FoRHE0R0t0MFNLTEtiRmRWeG45T0FHalcxZlZrRXR6YzNY?oc=5,google_rss_가상자산 해외이전 when:4d,27.0,17.0,"digital_asset_stablecoin,labor_dispute,labor_negotiation,policy_legislation,self_pr_promo",labor_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,27.0,"labor_negotiation,policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,
3055,경쟁사/해외이슈,경쟁사_해외이슈,구글,"드림인사이트, ‘DMAX AI’ 실무 적용 및 AI 실무역량 강화 통해 본업 경쟁력 강화 나서",드림인사이트 dmax ai 실무 적용 및 ai 실무역량 강화 통해 본업 경쟁력 강화 나서,한국경제,한국경제,"Sun, 20 Sep 2026 23:39:21 GMT","드림인사이트, ‘DMAX AI’ 실무 적용 및 AI 실무역량 강화 통해 본업 경쟁력 강화 나서 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9mbGNMYkM1S3lkRDk0VmpoanY1TXpfZXV3TFhBM3EtOGc0ckpKRXFjZkxHRlo4LU9EM1ZUUnlfU0dsYmZTNFJXcWQ1ZGJaSG1uTnlsbkJwMDlVUQ?oc=5,google_rss_구글 site:hankyung.com when:4d,26.0,72.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:platform_sector:platform_operator_obligation,action_started,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,competitor_actor_action_pass,Y,global,26.0,"market_power_platform,ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_operator_obligation,comp_overseas_regulation_data,,
4154,정부/국회,정부_국회,가상자산 해외이전,"미 재무부, 이란 가상자산 거래소 기습 제재...""세탁 통로 전면 폐쇄""",미 재무부 이란 가상자산 거래소 기습 제재 세탁 통로 전면 폐쇄,코인리더스,코인리더스,"Sat, 19 Sep 2026 12:00:00 GMT","미 재무부, 이란 가상자산 거래소 기습 제재...""세탁 통로 전면 폐쇄"" 코인리더스",https://news.google.com/rss/articles/CBMiSkFVX3lxTE9LeDBWOVJIQ3prZ2VsMHQ5b3RqV29KVUJtM1dCbVk4UzY0WDFMUG5pbFJIcUhTQXNJU3RkSm1yemZBMzkwQWxsZHhR?oc=5,google_rss_가상자산 해외이전 when:4d,23.0,19.0,"digital_asset_stablecoin,legal_regulatory_enforcement,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,0.0,,official_action,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,penalty_or_sanction,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,23.0,"legal_regulatory_enforcement,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:sanction_penalty,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_regulatory_enforcement,weak_gov_basis:no_public_actor_action_domain,
551,정부/국회,정부_국회,과학기술정보통신부,"[단독]""싸서 꼭 썼는데"" 동남아 e심, 中통신사?…'개인정보 샜나' 조사 - 머니투데이",싸서 꼭 썼는데 동남아 e심 통신사 개인정보 샜나 조사,mt.co.kr,머니투데이,"Sun, 20 Sep 2026 19:10:00 GMT","[단독]""싸서 꼭 썼는데"" 동남아 e심, 中통신사?…'개인정보 샜나' 조사 - 머니투데이 mt.co.kr",https://news.google.com/rss/articles/CBMibEFVX3lxTE05aXNILVBKSnoyMHh0d3BiSXk4cG9UUHJaUzlGbHMtdGxlc0UxZ0JrMnNrSzZUVkJZLW5MX1ZlVzFka2l2ZF9EcWNPRFo5azBVamV0OWtkWERaWWFodXJ3azcydFVvazVLMVFQWdIBbEFVX3lxTE05aXNILVBKSnoyMHh0d3BiSXk4cG9UUHJaUzlGbHMtdGxlc0UxZ0JrMnNrSzZUVkJZLW5MX1ZlVzFka2l2ZF9EcWNPRFo5azBVamV0OWtkWERaWWFodXJ3azcydFVvazVLMVFQWQ?oc=5,google_rss_과학기술정보통신부 조사 when:4d,15.6,-27.0,,,,v43_not_government_policy,,,,,,general,29.0,published_today+exclusive_breaking,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,telco,15.6,,,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:platform_sector:platform_regulation,government_regulatory_enforcement,weak_gov_basis:no_public_actor_action_domain,
1055,정부/국회,정부_국회,금융위원회,"금융당국 ""LP 통해 사모펀드의 과도한 LBO 예방해야…위탁운용 가이드라인 마련"" |",금융당국 lp 통해 사모펀드의 과도한 lbo 예방해야 위탁운용 가이드라인 마련,news.einfomax.co.kr,news.einfomax.co.kr,"Fri, 18 Sep 2026 08:24:50 GMT","금융당국 ""LP 통해 사모펀드의 과도한 LBO 예방해야…위탁운용 가이드라인 마련"" | news.einfomax.co.kr",https://news.google.com/rss/articles/CBMidEFVX3lxTE9OMHB2NER0WnNVTXNOaE5uc0dHYTVTUzNhUXEwamNSeExkY0NjazcxSVc1NTZPcDdwdk9GajJxMnFnTC1kSHg1VnhNa0lUOWFycGJ6YXBkSFBNWmFyR2hJUXM1a1IzTEZDY1E0VUVNMEIwVmV4?oc=5,google_rss_금융위원회 규제 when:4d,11.0,11.0,policy_legislation,policy_legislation,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,0.0,,official_action,global_incident:platform_regulation:platform_sector:platform_operator_obligation,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,11.0,policy_legislation,government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_operator_obligation,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,
804,정부/국회,정부_국회,공정거래위원회,"20조 빅딜에 발목 잡은 '20% 룰'…네이버-두나무 합병, 단순 공정위 문제가 아니다",20조 빅딜에 발목 잡은 20 룰 네이버 두나무 합병 단순 공정위 문제가 아니다,newslaw.co.kr,newslaw.co.kr,"Fri, 18 Sep 2026 00:09:00 GMT","20조 빅딜에 발목 잡은 '20% 룰'…네이버-두나무 합병, 단순 공정위 문제가 아니다 newslaw.co.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTFBMcDZFbnVLV3NBNC1idkloN0N3VEN6aGRMTlU3WjdtMTlZTVdlUDJfZTZBdE4wSjIyTnZ3QnRldmxub1prVWwtRkN4VzFDN0lienFWZ29UU1Q?oc=5,google_rss_공정거래위원회 규제 when:4d,9.0,-24.0,"antitrust_platform,digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"공정위,네이버,두나무",v43_not_government_policy,,,,,,general,0.0,,direct_risk,global_incident:platform_regulation:naver:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,9.0,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,
1770,정부/국회,정부_국회,스테이블코인,韓 기업 해외 스테이블코인 결제 8500억…국내 규제는 제자리,기업 해외 스테이블코인 결제 8500억 국내 규제는 제자리,블루밍비트,블루밍비트,"Thu, 17 Sep 2026 22:59:00 GMT",韓 기업 해외 스테이블코인 결제 8500억…국내 규제는 제자리 블루밍비트,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBBWVlFcW5fOFM5c3pEejF2RUhwOHNGeTZfc2syOXpOVUJYdTFwTl9jRzk1Q2VyU0UtZFpFZ1l5bkhXcTVUSFVoUnJTWjZVMEVJ?oc=5,google_rss_스테이블코인 when:4d,8.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,8.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,
