id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
695,정부/국회,정부_국회,공정거래위원회,네이버파이낸셜 '두나무 100% 편입'에 지분규제 변수,네이버파이낸셜 두나무 100 편입 에 지분규제 변수,포쓰저널,포쓰저널,"Tue, 15 Sep 2026 01:09:59 GMT",네이버파이낸셜 '두나무 100% 편입'에 지분규제 변수 포쓰저널,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5SUWpZQU5CZ0s1WUVyYXB2UTdVVC1VenZjX1VSTVpuX2NWTmFmMXFlZGstTnozQmRDTlNCWWFVUVVTRFo4RkZJMC1SWFVnaXFJaFNMdnROYjhibXVWTFllUHJHZw?oc=5,google_rss_공정거래위원회 규제 when:2d,67.5,28.5,"digital_asset_stablecoin,dunamu_stake,policy_legislation,strategy_mna_governance",dunamu_stake_sale,"네이버,두나무",v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,67.5,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,,
698,정부/국회,정부_국회,공정거래위원회,네이버ㆍ두나무 결합에 ‘지분 규제’ 변수⋯지주회사 전환 여부 쟁점,네이버 두나무 결합에 지분 규제 변수 지주회사 전환 여부 쟁점,이투데이,이투데이,"Tue, 15 Sep 2026 00:37:00 GMT",네이버ㆍ두나무 결합에 ‘지분 규제’ 변수⋯지주회사 전환 여부 쟁점 이투데이,https://news.google.com/rss/articles/CBMidEFVX3lxTE5jUVhYRFFITUJfeUVIY1E0eUx3LXNiSXE5QV93RkV3YjItbWJTamxDbEVkZ01TM0VnMHJwUk1DNF9RQ19BZElmT0lQU0VuQmZrbXN4dW1sckR4aFFHWjZHWngwNktvdUZ2M293clN2c0dUcnNN?oc=5,google_rss_공정거래위원회 규제 when:2d,67.5,28.5,"digital_asset_stablecoin,dunamu_stake,policy_legislation,strategy_mna_governance",dunamu_stake_sale,"네이버,두나무",v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,67.5,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,,
2240,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 외부 전문가 7명 ‘정보보호 자문위’ 출범…보안 체계 강화",쿠팡 외부 전문가 7명 정보보호 자문위 출범 보안 체계 강화,이투데이,이투데이,"Tue, 15 Sep 2026 04:44:00 GMT","쿠팡, 외부 전문가 7명 ‘정보보호 자문위’ 출범…보안 체계 강화 이투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTFBFMUVMQzJkZExVZmxCbWgwa0VBSlhjTkZSd3VzdW9sVFVWcERLM2lrMUlOY05oSVZlSW9WNGtZVlN6UGFKSnlfb0NaWGllVmVBUGc3SFR4RWhZV1IteWVDUkVrcWFMLVJRblhYUTJjSkJLMWFY?oc=5,google_rss_쿠팡 when:2d,66.0,18.0,"phishing_security,privacy_security_reliability",security_general,쿠팡,,,,,,,general,24.0,published_today,direct_risk,event:쿠팡:phishing_security+privacy_security_reliability,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,coupang,66.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 외부 전문가 7명 정보보호 자문위 출범 보안 체계 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 외부 전문가 7명 정보보호 자문위 출범 보안 체계 강화,comp_domestic_strategy,,,
2183,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 법률·IT 전문가와 보안 강화…'정보보호 자문위' 가동",쿠팡 법률 it 전문가와 보안 강화 정보보호 자문위 가동,뉴스핌,뉴스핌,"Tue, 15 Sep 2026 04:43:00 GMT","쿠팡, 법률·IT 전문가와 보안 강화…'정보보호 자문위' 가동 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE0tdkM1LUtUdFVHWjhsaXZqekx2all5akZ0ZXhCV3FKcjh4WkhUX2hqS2JWRjREclY4ZW1jSUNWWDMwY1hTM19GSF9hM0I1YlBaazVoQWRZZl9jUlNO?oc=5,google_rss_쿠팡 when:2d,66.0,18.0,"phishing_security,privacy_security_reliability",security_general,쿠팡,,,,,,,general,24.0,published_today,direct_risk,event:쿠팡:phishing_security+privacy_security_reliability,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,coupang,66.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 법률 it 전문가와 보안 강화 정보보호 자문위 가동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 법률 it 전문가와 보안 강화 정보보호 자문위 가동,comp_domestic_strategy,,,
3391,산업동향,산업동향,플랫폼 산업 동향,"LG유플러스, IBC 2026서 홈미디어 신제품 공개",lg유플러스 ibc 2026서 홈미디어 신제품 공개,디지털투데이,디지털투데이,"Tue, 15 Sep 2026 00:00:00 GMT","LG유플러스, IBC 2026서 홈미디어 신제품 공개 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBScmo0X0FLcHlWQ2ZseGxZb3d0eWJoVXBaZzJUT0staXoxRFVKYjFVZXAzSW9hcWlGNmdvUFlGbm1yZ29oWUJYd3RiTmNxZC1oOWhNa3FNZ0wzU0ZqSVVyNGJteWZhck44dE9HVmRyMzVtc1U?oc=5,google_rss_플랫폼 산업 동향 when:2d,64.0,2.0,,,LGU+,v43_not_structural_industry,,,,,,general,24.0,published_today,general,,rumor_or_report,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,64.0,market_power_platform,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lg유플러스 ibc 2026서 홈미디어 신제품 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lg유플러스 ibc 2026서 홈미디어 신제품 공개,comp_domestic_strategy,,,
2388,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배달의민족, 추석 전 367억원 조기 정산",배달의민족 추석 전 367억원 조기 정산,뉴스핌,뉴스핌,"Tue, 15 Sep 2026 00:21:00 GMT","배달의민족, 추석 전 367억원 조기 정산 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBqV1FyRENrSTJWbDgyckpHdTltV3pwU0lRY2x6SXU4UkJlWWFIVEplMlYycVNiWm4xZlltaDVZRkdfMEYxNEh2a2haVHhiTnhVd2R4MmVTQUpnRS1V?oc=5,google_rss_배달의민족 when:2d,56.0,11.0,market_power_platform,market_power_platform,배달의민족,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,baemin,56.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,
3408,산업동향,산업동향,플랫폼 시장점유율,협력자가 경쟁자로.. KT·티오더 갈등 커지는 이유 > 뉴스,협력자가 경쟁자로 kt 티오더 갈등 커지는 이유 뉴스,지데일리,지데일리,"Mon, 14 Sep 2026 03:46:00 GMT",협력자가 경쟁자로.. KT·티오더 갈등 커지는 이유 > 뉴스 지데일리,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5CV0EtNnhLRTlBbVNSTlZkV29FRWZCZFFmaktoNlJndWo0MzdGeE5leHhmNHEteWdJWHJMMG9IMjA3UHRHWmxRdUZ3UUtEZlFIUS1jVmNGUFZhbHBFbld0SDJoV2tRS1E?oc=5,google_rss_플랫폼 시장점유율 when:2d,54.5,2.0,,,KT,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,54.5,market_power_platform,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:협력자가 경쟁자로 kt 티오더 갈등 커지는 이유 뉴스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:협력자가 경쟁자로 kt 티오더 갈등 커지는 이유 뉴스,comp_domestic_strategy,,,
2508,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민 '1천억 탈루'·무신사 '수수료 갑질'⋯국세청, 풀무원 등 41곳 특별세무조사",배민 1천억 탈루 무신사 수수료 갑질 국세청 풀무원 등 41곳 특별세무조사,엠투데이,엠투데이,"Mon, 14 Sep 2026 08:08:41 GMT","배민 '1천억 탈루'·무신사 '수수료 갑질'⋯국세청, 풀무원 등 41곳 특별세무조사 엠투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTFBUUlZ3bkVFUzRjUTBzaVd1bENLY2dmbEFGMUhRSE9ybWEyU0xsV0FRNzVGeU44TEVMMk1YelhQaHVJVk5faWYwRkw4dlAwTDVWRTZzUmVtUVUtUUVkNmQxS05EZ3RjZjQ1cDdnenZHOA?oc=5,google_rss_배달의민족 조사 when:2d,52.5,14.0,market_power_platform,market_power_platform,배달의민족,,,,,,,general,14.0,published_yesterday,official_action,v27:platform_enforcement:baemin:delivery_platform_fee_mfn,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,baemin,52.5,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn:investigation_review,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn,comp_domestic_direct_risk,,platform_enforcement:baemin:delivery_platform_fee_mfn,
2374,경쟁사/해외이슈,경쟁사_해외이슈,토스,"앱토스, 가스 수수료 10배·보상 절반…APT 21억개 상한",앱토스 가스 수수료 10배 보상 절반 apt 21억개 상한,tokenpost.kr,tokenpost.kr,"Mon, 14 Sep 2026 22:10:45 GMT","앱토스, 가스 수수료 10배·보상 절반…APT 21억개 상한 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTFA3bktUdEttUmk2SXljZWNnVW8tUWpqYTAtNTI4ZTF4dFNjeTU0cjlLU2ZFV0FHT1Izcjl6aWF3NGxYeGhxVHV1bUJqTGJJYlR5QlFtRWdNeUnSAV5BVV95cUxQS2NWMXRaM29ELVpmcDY0TFhjaGJyTWhYRTdON3VZZDNieVFCdURQakFfelRjbW42LV9EaWRVeGxxOVh5WjVCUGFTR2xoLWVKYl9XNWtsQ25HSW9hcmZR?oc=5,google_rss_토스 when:2d,52.0,11.0,market_power_platform,market_power_platform,토스,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:toss:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,toss,52.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:toss:delivery_app_fee_policy:general,global_incident:platform_regulation:toss:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:toss:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:toss:delivery_app_fee_policy,comp_domestic_finance_commerce,,,
274,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,구글 디지털성범죄 피해자 개인정보 유출에 국제공조 강화,구글 디지털성범죄 피해자 개인정보 유출에 국제공조 강화,연합뉴스,연합뉴스,"Mon, 14 Sep 2026 00:34:10 GMT",구글 디지털성범죄 피해자 개인정보 유출에 국제공조 강화 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9FekJBQjB0eU15Yk1RbjdjY0VFc3FXNC16a21iakZubzUxcVpIMko0aVVXY3F4ZDJhQWJvYlpTcktQdU5NVWFreFRaSXdqc0dLSFIyaGpmTkRwNmNHSGJtQ9IBYEFVX3lxTE9FekJBQjB0eU15Yk1RbjdjY0VFc3FXNC16a21iakZubzUxcVpIMko0aVVXY3F4ZDJhQWJvYlpTcktQdU5NVWFreFRaSXdqc0dLSFIyaGpmTkRwNmNHSGJtQw?oc=5,google_rss_카카오톡 개인정보 when:2d,50.3,-67.5,"deepfake_youth,phishing_security,privacy_security_reliability",security_privacy_leak,구글,v43_self_not_actual_actor:OFF_TOPIC;brand_not_in_title,Y,,,,competitor:platform_obligation,"platform_operator_obligation,individual_case",14.0,published_yesterday,direct_risk,privacy_security:google:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,50.3,privacy_security_reliability,competitor:platform_obligation,global_incident:platform_regulation:google:platform_data_protection_obligation:general,global_incident:platform_regulation:google:platform_data_protection_obligation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:google:platform_data_protection_obligation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:platform_regulation:google:platform_data_protection_obligation,self_privacy_security,,,
2458,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"[AI서머리] 에어빌리티, R&D·생산 통합 '기흥 캠퍼스' 출범‧배민, 추석 앞두고 정산대금 조기 지급",ai서머리 에어빌리티 r d 생산 통합 기흥 캠퍼스 출범 배민 추석 앞두고 정산대금 조기 지급,스타트업레시피,스타트업레시피,"Mon, 14 Sep 2026 23:53:35 GMT","[AI서머리] 에어빌리티, R&D·생산 통합 '기흥 캠퍼스' 출범‧배민, 추석 앞두고 정산대금 조기 지급 스타트업레시피",https://news.google.com/rss/articles/CBMiV0FVX3lxTE1OLUpjR19QVnRKUXVLc3VNcHlKUVlDeG1kQy13ZGRJcEhBVTlETGhzM3dQRDBFWWVhdnI0aGlMdVhVUDYxVWJZRHZrRHNTYjV4ZEV4YmJQZw?oc=5,google_rss_배달의민족 when:2d,50.0,18.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,배달의민족,,,,,,,general,24.0,published_today,business_change,global_incident:platform_regulation:baemin:delivery_app_fee_policy,action_started,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,baemin,50.0,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_ai_platform,,,
2200,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡풀필먼트서비스·재능대, 산학협력 실습실 신설…'물류 인재' 양성",쿠팡풀필먼트서비스 재능대 산학협력 실습실 신설 물류 인재 양성,뉴스1,뉴스1,"Tue, 15 Sep 2026 02:29:39 GMT","쿠팡풀필먼트서비스·재능대, 산학협력 실습실 신설…'물류 인재' 양성 뉴스1",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5QOHlUOFAzNXBxVjdnOTVvMURoUGhudUw1dFA5WGllUFdCTzJPbnRtUWFnTmE3SkxzTnpaakFNREdiZmJNNkxxdzVESTg2d3B5UnY4UTFMYTRJejVsZldsYmpWOFnSAWRBVV95cUxOUDh5VDhQMzVwcVY3Zzk1bzFEaFBobnVMNXRQOVhpZVBXQk8yT250bVFhZ05hN0pMc056WmpBTURHYmZiTTZMcXc1REk4NndweVJ2OFExTGE0SXo1bGZXbGJqVjhZ?oc=5,google_rss_쿠팡 when:2d,50.0,4.0,,,쿠팡,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,coupang,50.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡풀필먼트서비스 재능대 산학협력 실습실 신설 물류 인재 양성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡풀필먼트서비스 재능대 산학협력 실습실 신설 물류 인재 양성,comp_domestic_strategy,,,
2304,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡풀필먼트서비스·재능대, 산학협력 실습실 신설…'물류 인재' 양성",쿠팡풀필먼트서비스 재능대 산학협력 실습실 신설 물류 인재 양성,파이낸셜뉴스,파이낸셜뉴스,"Tue, 15 Sep 2026 02:30:44 GMT","쿠팡풀필먼트서비스·재능대, 산학협력 실습실 신설…'물류 인재' 양성 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBzYkxjQ2E4eHFneEJ1WUd2M0J5b3R5dFk3RGtLZnNDX3RBR0Q3XzFMQl9xSjJWZUFzci1xSkNINVJ5Wk5vLTNOOTVCeHZINTRNTlZUR2JhdjhrZw?oc=5,google_rss_쿠팡 site:fnnews.com when:2d,49.0,4.0,,,쿠팡,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,coupang,49.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡풀필먼트서비스 재능대 산학협력 실습실 신설 물류 인재 양성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡풀필먼트서비스 재능대 산학협력 실습실 신설 물류 인재 양성,comp_domestic_strategy,,,
3418,산업동향,산업동향,플랫폼 시장점유율,접촉 개질 촉매 시장 2035년 전망: 아시아·태평양 정제 능력 증설이 수요 견인 - 뉴스 및 통계,접촉 개질 촉매 시장 2035년 전망 아시아 태평양 정제 능력 증설이 수요 견인 뉴스 및 통계,IndexBox,IndexBox,"Mon, 14 Sep 2026 04:11:17 GMT",접촉 개질 촉매 시장 2035년 전망: 아시아·태평양 정제 능력 증설이 수요 견인 - 뉴스 및 통계 IndexBox,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNb2RnNG5qZUJmS1lQbzFiWWxNN095MW0tRUl6Rk9oUVIyTnh4eVRmeWlHN0QteHcxLW0yVERGQ0dRelJ5d3hRZFBON29CeGxfRV9GVVRBME10ekxSUWgxbFFNclRSRWNKdmZ3VGlVLVJVVzBMZjJCU2JOZk1GUG5zQzl2NTVQRHMyVlRFVlAwN0dCSWs4OUNmanZaTV9qUE5aY1dqQlBWRWFOdHA5VVBYNWh4VkZDdzFnTVFZOXFFOFFCN0VFU1hKN25MeEdHNk9Ca0QwSEN4SFRpYmVKaXc?oc=5,google_rss_플랫폼 시장점유율 when:2d,41.5,2.0,,,,v43_not_structural_industry,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,41.5,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:접촉 개질 촉매 시장 2035년 전망 아시아 태평양 정제 능력 증설이 수요 견인 뉴스 및 통계,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local_low_confidence,,,,other,,,industry_structural_change:접촉 개질 촉매 시장 2035년 전망 아시아 태평양 정제 능력 증설이 수요 견인 뉴스 및 통계,industry_structural_change,,,
294,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"EU, 15세 미만 청소년 SNS 접근 연령별 제한 ‘아동법’ 제정 추진",eu 15세 미만 청소년 sns 접근 연령별 제한 아동법 제정 추진,중앙일보,중앙일보,"Tue, 15 Sep 2026 01:36:28 GMT","EU, 15세 미만 청소년 SNS 접근 연령별 제한 ‘아동법’ 제정 추진 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTE43X1FqSnRaZkNPSTlfRzNWRG5uS1drMFRDU21pN1BsYjNpS2EzVF9URkY5VVBHMjJ0eGotbXp5VG5hblVPdVB1U0RaeEg2Ylo1ZzI3LW9B?oc=5,google_rss_카카오게임즈 site:joongang.co.kr when:2d,40.8,-69.0,"deepfake_youth,platform_obligation",deepfake_youth,,v43_self_not_actual_actor:OFF_TOPIC;brand_not_in_title,Y,,,,industry:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,social_media_platform,40.8,platform_obligation,industry:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:announcement,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,self_filler_reference,,,
